DATE-CUSTOMER_ID,PRODUCT_ID
11/2/00-130106,4711022100017
11/2/00-100205,4710467221196
11/2/00-110401,4710088410610
11/2/00-100443,4710043102017
11/2/00-530403,4710530011105
11/2/00-110119,4711258001256
11/2/00-100403,8801037013832
11/2/00-100511,4710594912028
11/2/00-100511,4710110222976
11/2/00-100205,4710126021204
11/2/00-100511,4710085120161
11/2/00-110106,4711271000014
11/2/00-530205,4710731010907
11/2/00-100208,4710247001437
11/2/00-130206,20557003
11/2/00-100312,4710022233503
11/2/00-110401,4710088410139
11/2/00-110603,4710254011627
11/2/00-100113,4710085185290
11/2/00-100418,9312631801118
11/2/00-130204,4710063312212
11/2/00-100208,4710144101452
11/2/00-110603,4710254011634
11/2/00-560201,4710020842424
11/2/00-110506,4710057160027
11/2/00-100407,4710043654103
11/2/00-100205,4710774010032
11/2/00-100102,8000500003787
11/2/00-110507,4710172030014
11/2/00-130205,4710105046013
11/2/00-110504,4710323168054
11/2/00-100511,4710632001660
11/2/00-130208,4710105031675
11/2/00-530114,4710094009273
11/2/00-130313,4711437000131
11/2/00-110411,4710085120628
11/2/00-130206,20557003
11/2/00-760502,4719111237187
11/2/00-530401,4710036009538
11/2/00-530502,4710120560129
11/2/00-100305,4715874000655
11/2/00-110403,4710734001476
11/2/00-130401,4710585930666
11/2/00-100509,4714947000011
11/2/00-100315,4711202220016
11/2/00-510502,4714499850041
11/2/00-760205,4710677001243
11/2/00-500201,4710291138134
11/2/00-100205,39047001138
11/2/00-110411,4710085172702
11/2/00-110401,4710199010174
11/2/00-100213,4710247000584
11/2/00-320509,4710717900666
11/2/00-130309,4711572001260
11/2/00-130105,4711437000063
11/2/00-110209,4710943100335
11/2/00-500206,4710114321231
11/2/00-100205,4710176013143
11/2/00-120103,4710011401135
11/2/00-110411,4710085120628
11/2/00-110138,4711985005572
11/2/00-110117,4710063031878
11/2/00-120101,4710011411479
11/2/00-120103,4710321790509
11/2/00-120103,4711524000419
11/2/00-130106,4711022100017
11/2/00-120112,4711207101044
11/2/00-110401,4710008290056
11/2/00-500105,4718433613310
11/2/00-530408,4710094004711
11/2/00-110116,4710097110402
11/2/00-500518,20432911
11/2/00-100207,4710047502066
11/2/00-712901,4902704244567
11/2/00-560204,4710054380619
11/2/00-100205,4710176121145
11/2/00-100428,4711184739858
11/2/00-100306,4710022391708
11/2/00-110404,4713390600021
11/2/00-100110,4710035310055
11/2/00-760653,4713045019611
11/2/00-120109,4713154428304
11/2/00-530103,4710049002052
11/2/00-130102,9556437002274
11/2/00-120101,4710088490353
11/2/00-560402,8712045011317
11/2/00-300423,4711109809109
11/2/00-110119,4711258001256
11/2/00-120101,4715496000095
11/2/00-500201,4710908131534
11/2/00-530101,4902430386326
11/2/00-500518,2250078000138
11/2/00-100403,4901201101014
11/2/00-110411,4710110533102
11/2/00-100414,4710090050279
11/2/00-100511,4710632001660
11/2/00-110401,4710088410139
11/2/00-110405,4710088414656
11/2/00-100310,4710030110308
11/2/00-130109,9415007603290
11/2/00-130204,4710088432353
11/2/00-100314,4711767670103
11/2/00-110504,4710626110613
11/2/00-100109,4710015103684
11/2/00-530407,4710060000099
11/2/00-110217,4710265849066
11/2/00-100305,4710852001020
11/2/00-712901,4902704881052
11/2/00-110119,4711258001256
11/2/00-100511,4710632002445
11/2/00-100510,4710126152014
11/2/00-110136,4710088410207
11/2/00-110117,4903101125107
11/2/00-100312,4710543214012
11/2/00-100205,4719862940077
11/2/00-130204,4710105045313
11/2/00-110603,4710254011641
11/2/00-110108,4710088620156
11/2/00-520402,71691102373
11/2/00-130308,4710670200308
11/2/00-110106,4711271000090
11/2/00-100413,4710960893036
11/2/00-100209,9556023331146
11/2/00-560402,4710043004120
11/2/00-110404,4710515535091
11/2/00-711305,5025232159468
11/2/00-530408,4710094014406
11/2/00-110401,4710088410610
11/2/00-110138,9310052121372
11/2/00-500305,4714854888733
11/2/00-530107,300410824006
11/2/00-100102,4975162902515
11/2/00-530101,4903111145744
11/2/00-500202,4713071811159
11/2/00-100215,9556121000210
11/2/00-110401,4710008290032
11/2/00-130108,4718752200017
11/2/00-110402,4710249002869
11/2/00-130106,4711022100017
11/2/00-100301,4710362020139
11/2/00-110411,4710085120680
11/2/00-100307,4711300982052
11/2/00-110208,4710943101059
11/2/00-500544,2250078000541
11/2/00-100102,80135616
11/2/00-110217,4710265849066
11/2/00-100208,4710144204443
11/2/00-130204,4710105010182
11/2/00-110109,27000666647
11/2/00-130401,4711587809011
11/2/00-560403,4710498123964
11/2/00-760505,4713045029979
11/2/00-100216,9556023331528
11/2/00-100110,4710126040083
11/2/00-500705,4715747122231
11/2/00-110117,4903101125107
11/2/00-100205,4719862940060
11/2/00-100205,4710176123798
11/2/00-530110,4902430489133
11/2/00-130201,4710105045450
11/2/00-100205,4901360218868
11/2/00-500311,4710466103073
11/2/00-110411,4710085120628
11/2/00-130106,4710583300089
11/2/00-110403,4710515535022
11/2/00-110136,4710008241270
11/2/00-731201,4714072300352
11/2/00-110407,4710734001469
11/2/00-110403,4710175565131
11/2/00-130204,4710105015118
11/2/00-110118,4710012142136
11/2/00-100443,4710043102017
11/2/00-530204,4710312030034
11/2/00-712902,8888021200256
11/2/00-110404,4710175565551
11/2/00-120101,4716007111125
11/2/00-120112,4711207001115
11/2/00-100216,9556023331542
11/2/00-100511,4710594912028
11/2/00-530227,19200021210
11/2/00-100211,4713540001609
11/2/00-120103,4710011406123
11/2/00-110411,4710085172702
11/2/00-100205,4710162000072
11/2/00-130315,4714981010038
11/2/00-120107,4710151201008
11/2/00-120105,4719090106009
11/2/00-110119,4711258007371
11/2/00-100507,4710094699078
11/2/00-110403,4710175565131
11/2/00-120110,4710011417426
11/2/00-100312,37000442127
11/2/00-712901,4902704881052
11/2/00-100103,8992741941365
11/2/00-130204,4710105015125
11/2/00-100418,4710094004810
11/2/00-100301,4711128553229
11/2/00-110505,20000102818
11/2/00-120103,4710857000042
11/2/00-100505,4710594124605
11/2/00-110411,4710085172696
11/2/00-520473,4715062910384
11/2/00-110509,4717101101265
11/2/00-130204,4710105015125
11/2/00-760645,4714082990468
11/2/00-130201,4710105010137
11/2/00-530107,300410824105
11/2/00-100113,4710773366673
11/2/00-500305,4716829880995
11/2/00-130206,20544522
11/2/00-110507,4710172030021
11/2/00-100436,7616100873319
11/2/00-570306,4716758007036
11/2/00-110401,4710088410139
11/2/00-130315,4714981010038
11/2/00-120103,4710011401135
11/2/00-500203,4710908131824
11/2/00-530408,4713089001009
11/2/00-500210,4712425010255
11/2/00-110603,4710254011627
11/2/00-120109,4719090701037
11/2/00-130308,4710290006014
11/2/00-110401,4710088410610
11/2/00-130106,4711022100017
11/2/00-100507,4710154058326
11/2/00-130110,9310052751227
11/2/00-110136,4710008241119
11/2/00-500208,4710036003437
11/2/00-130204,4710063312120
11/2/00-120112,4710357203738
11/2/00-110401,4710088410443
11/2/00-530405,4710094032011
11/2/00-100201,84501297329
11/2/00-100312,37000440147
11/2/00-100203,4710162000096
11/2/00-120106,4710011402026
11/2/00-110404,4710734000264
11/2/00-110411,4710088414250
11/2/00-100205,4710176013143
11/2/00-500518,20432911
11/2/00-100511,4710421090264
11/2/00-100205,4710247005619
11/2/00-110401,4710088410139
11/2/00-100505,4710128030020
11/2/00-100205,4710247005237
11/2/00-110515,4710626844013
11/2/00-110401,4710008290056
11/2/00-500212,4710036007039
11/2/00-110405,4712598000015
11/2/00-130110,4710105040516
11/2/00-130106,4711022100017
11/2/00-560336,4008600327684
11/2/00-100505,4710018004605
11/2/00-110411,4710088414137
11/2/00-120104,4710143830155
11/2/00-760132,4714082210153
11/2/00-500203,4710908131824
11/2/00-100414,723125910053
11/2/00-100108,7610700605004
11/2/00-470105,4909978199159
11/2/00-520508,4710017008024
11/2/00-560324,4712316673002
11/2/00-110208,4711408000207
11/2/00-120103,4710011401128
11/2/00-320203,4715398106864
11/2/00-130106,4710583300089
11/2/00-110509,4710320154142
11/2/00-730312,20301101
11/2/00-100201,84501238520
11/2/00-110507,4710172030069
11/2/00-110402,4897878020010
11/2/00-100323,4710739028881
11/2/00-530110,4710094014765
11/2/00-130201,4710105051185
11/2/00-110401,4710088410139
11/2/00-100301,4710362020054
11/2/00-110403,4710175565131
11/2/00-130106,4710583300089
11/2/00-120204,4715163200353
11/2/00-720122,4712301991012
11/2/00-520320,2230123002218
11/2/00-130403,4712147200606
11/2/00-110506,4710320224265
11/2/00-560322,4716357203211
11/2/00-100505,4710154012144
11/2/00-500509,4719598018545
11/2/00-100207,4710047502011
11/2/00-110106,4711271000014
11/2/00-500202,4713071811159
11/2/00-130106,4711022100031
11/2/00-520402,71691102380
11/2/00-120101,4714480000776
11/2/00-100103,4710035315517
11/2/00-100303,4712172010010
11/2/00-500903,4712076005327
11/2/00-300301,4714508112047
11/2/00-520473,20546236
11/2/00-110401,20535407
11/2/00-530408,4713089002006
11/2/00-110401,4710144471111
11/2/00-110405,4712598000015
11/2/00-110507,4710010020078
11/2/00-100513,4710095987402
11/2/00-120108,4710088443328
11/2/00-500804,77805110012
11/2/00-110515,4710626110156
11/2/00-120103,4711634002297
11/2/00-100205,4710015202721
11/2/00-100102,40000757320
11/2/00-500503,2250078000398
11/2/00-100110,4985636900008
11/2/00-100513,4710095958006
11/2/00-500103,2250271000218
11/2/00-130206,4710339080029
11/2/00-100201,4710247000249
11/2/00-110403,4906871010390
11/2/00-560322,5010415089236
11/2/00-100312,4710022237501
11/2/00-100206,4710047502677
11/2/00-110504,4710626110613
11/2/00-100217,28400017305
11/2/00-120105,4719090105002
11/2/00-530110,4710205000267
11/2/00-100205,4711372660094
11/2/00-100319,4902738431223
11/2/00-100205,4710247006128
11/2/00-110403,4710065234567
11/2/00-530105,4903301134626
11/2/00-120103,4710011401128
11/2/00-120105,4710011412148
11/2/00-500201,4710114128038
11/2/00-520457,4714276130021
11/2/00-110405,4710088414694
11/2/00-100201,4710247005299
11/2/00-130103,4710583920003
11/2/00-500305,2250028000225
11/2/00-110411,4710085172696
11/2/00-100407,4710043653106
11/2/00-110507,4710172030069
11/2/00-110136,4710088410207
11/2/00-120103,4711524000907
11/2/00-100205,4710096000322
11/2/00-100507,4710094097768
11/2/00-110411,4710110221511
11/2/00-530403,4710205006924
11/2/00-530105,8411732107424
11/2/00-100310,4710866000507
11/2/00-100208,4710144101452
11/2/00-100311,8801687000206
11/2/00-100208,4710144101452
11/2/00-120103,4711524000600
11/2/00-530126,4711084113109
11/2/00-130315,4714981010038
11/2/00-110411,4710085172696
11/2/00-110404,4712789000039
11/2/00-110121,4710134023214
11/2/00-100413,4710960892077
11/2/00-100443,4710043102031
11/2/00-110407,4710734000011
11/2/00-100310,4710866000507
11/2/00-100310,4710030346073
11/2/00-120107,4710176041894
11/2/00-110131,4902402376614
11/2/00-100312,4710543310066
11/2/00-100515,4710154018054
11/2/00-560322,71463033492
11/2/00-120103,4711524000495
11/2/00-530404,4710303340234
11/2/00-110507,4710010050082
11/2/00-130308,4710191030019
11/2/00-100414,4710498235148
11/2/00-100215,4710047500116
11/2/00-712903,4717265888316
11/2/00-501131,2230090000095
11/2/00-110401,4710088410795
11/2/00-530204,4710561112604
11/2/00-500502,2250078000534
11/2/00-100312,4710543111038
11/2/00-760142,4710177011230
11/2/00-120108,4710357343700
11/2/00-110411,4710199011874
11/2/00-100205,8000380004966
11/2/00-100309,4710931100040
11/2/00-130106,4710583350701
11/2/00-100513,4710095958006
11/2/00-110411,4710085172696
11/2/00-560322,4711616006626
11/2/00-130204,4710063312151
11/2/00-130205,4710105051420
11/2/00-100503,8635012177
11/2/00-100443,4713115888819
11/2/00-120101,4714480001162
11/2/00-110105,4710046011101
11/2/00-130204,4710105010113
11/2/00-110136,4710008241218
11/2/00-120110,4710126091849
11/2/00-110507,4710082012001
11/2/00-120105,4719090105019
11/2/00-100304,4710362010079
11/2/00-711321,20565794
11/2/00-130201,4710105045450
11/2/00-500317,4711390437081
11/2/00-130204,4710105045313
11/2/00-130315,4714981010038
11/2/00-110507,4710320228638
11/2/00-100305,4710174041551
11/2/00-110403,4711123400016
11/2/00-110137,4710215100025
11/2/00-100312,4710022237501
11/2/00-100305,4710174041551
11/2/00-100205,4710176021841
11/2/00-100407,4710498128013
11/2/00-110217,4710265847666
11/2/00-130206,4711080010112
11/2/00-100301,4711128778882
11/2/00-110411,4710085120093
11/2/00-100307,4711300986739
11/2/00-100205,4710247000058
11/2/00-100408,4710960892022
11/2/00-130106,4710583350701
11/2/00-120110,4711926724524
11/2/00-110411,4710085120628
11/2/00-100205,4710176011040
11/2/00-100511,4710110222235
11/2/00-110401,4710110200233
11/2/00-530403,4710363379007
11/2/00-120103,4710011432825
11/2/00-130106,4711022100031
11/2/00-110516,4710063111389
11/2/00-500201,4710114128038
11/2/00-110115,4711123110014
11/2/00-130205,4710063413902
11/2/00-110102,4714617946069
11/2/00-530407,4710492311053
11/2/00-120101,4715496000033
11/2/00-100103,4710035315517
11/2/00-560328,4719861020824
11/2/00-110411,4710085172696
11/2/00-130106,4711022100017
11/2/00-120103,4710011409056
11/2/00-110116,4711058111162
11/2/00-100205,4710015202721
11/2/00-120105,4719090106009
11/2/00-130302,4711634002570
11/2/00-110411,4710085120093
11/2/00-110411,4710085120628
11/2/00-100440,4710160001033
11/2/00-130315,4713720001061
11/2/00-130201,4710105045450
11/2/00-100511,4710311856116
11/2/00-110402,4902105004128
11/2/00-100312,4712934010074
11/2/00-760507,4713045031514
11/2/00-100217,4934567911737
11/2/00-500301,4711254012041
11/2/00-110506,4710010010017
11/2/00-110131,4710046036586
11/2/00-110103,4712031000060
11/2/00-120101,4711684600566
11/2/00-110217,4710126392014
11/2/00-100303,4710189810340
11/2/00-711321,20565794
11/2/00-110411,4710088412966
11/2/00-100207,4710047502011
11/2/00-100205,4710247005206
11/2/00-100431,4712277888316
11/2/00-110401,4710088410139
11/2/00-530112,4710735511035
11/2/00-100309,4710740600151
11/2/00-100205,4710247005206
11/2/00-110106,4711271000472
11/2/00-120110,4710126091863
11/2/00-712901,8999002568972
11/2/00-110207,4710943100410
11/2/00-560336,4711616061830
11/2/00-110401,74603003287
11/2/00-130102,4710105002026
11/2/00-110504,4710323168054
11/2/00-120115,4903050141272
11/2/00-530406,4710303280172
11/2/00-120109,4712453001096
11/2/00-100513,4710095987402
11/2/00-110403,4710175565131
11/2/00-711310,4902520163103
11/2/00-100218,4710022275503
11/2/00-110403,4710065234567
11/2/00-100205,4710247005206
11/2/00-110331,4711518006205
11/2/00-130315,4714981010038
11/2/00-100202,4710247006807
11/2/00-100314,4710467551224
11/2/00-530112,4710735511035
11/2/00-530412,4713089002013
11/2/00-100511,4710110222860
11/2/00-110411,4710088412201
11/2/00-100205,4710247005831
11/2/00-100305,4711202220467
11/2/00-130112,4710105031811
11/2/00-760757,4716326500990
11/2/00-100212,8934614019061
11/2/00-130315,4714981010038
11/2/00-100307,4711300986999
11/2/00-100414,4710148660047
11/2/00-110410,4710088411761
11/2/00-130106,4711022100017
11/2/00-300422,4710076615256
11/2/00-100503,4710105080123
11/2/00-130303,4531907002003
11/2/00-100325,4711527088889
11/2/00-100208,4901074080911
11/2/00-100312,4710022235507
11/2/00-100211,4713608210172
11/2/00-100311,4710140601505
11/2/00-110218,76150215281
11/2/00-100201,4712019100591
11/2/00-300712,70501060902
11/2/00-110405,4710085171545
11/2/00-100325,4971706004561
11/2/00-130201,4710105045450
11/2/00-120110,4710093060213
11/2/00-100407,8888215880127
11/2/00-100201,4710247005299
11/2/00-110401,4710088410382
11/2/00-500105,4718433614058
11/2/00-120103,4710857000059
11/2/00-110411,4710088412973
11/2/00-100106,4710047504381
11/2/00-100302,748675116250
11/2/00-530209,4710731050101
11/2/00-100205,4710247005206
11/2/00-560339,4710091330103
11/2/00-100307,4901930129167
11/2/00-120101,4719862470192
11/2/00-110401,4710088410139
11/2/00-130315,4714981010038
11/2/00-110507,4710192225520
11/2/00-110402,4710088414328
11/2/00-130201,4710105045443
11/2/00-110103,4711985005626
11/2/00-120109,4712453006022
11/2/00-130315,4714981011011
11/2/00-760116,4717265990163
11/2/00-120203,4711634002754
11/2/00-100201,4712019100591
11/2/00-120108,4713811100031
11/2/00-100511,4710421090264
11/2/00-110516,4710626111351
11/2/00-731106,20557362
11/2/00-110402,4711663000264
11/2/00-530104,300410855611
11/2/00-100601,4711447000688
11/2/00-100319,4710298921074
11/2/00-120103,4711524000419
11/2/00-530408,4710094014383
11/2/00-110507,4710320228638
11/2/00-110401,4710088410139
11/2/00-120101,4710088490353
11/2/00-530403,8801051201215
11/2/00-130201,4710043004908
11/2/00-110217,4710265849066
11/2/00-110401,4710199010174
11/2/00-120109,4713154428274
11/2/00-100407,4710498243228
11/2/00-110102,4710311010129
11/2/00-100312,4710022233503
11/2/00-530202,4710314430009
11/2/00-130313,4711437000131
11/2/00-100205,4710126010123
11/2/00-130206,4710105023458
11/2/00-712901,4902704881052
11/2/00-130106,4710583996008
11/2/00-100314,4710467221516
11/2/00-110518,4710626844259
11/2/00-100201,4710283125029
11/2/00-120103,4711524000396
11/2/00-100314,4711767670103
11/2/00-711321,20565794
11/2/00-760928,4716828863708
11/2/00-560201,4710020822426
11/2/00-120101,4719090301084
11/2/00-130315,4714981010038
11/2/00-120104,4710011433501
11/2/00-530101,4902430001779
11/2/00-110119,4711258001256
11/2/00-110517,4710057510129
11/2/00-100505,4710154012144
11/2/00-110107,4903065065112
11/2/00-130204,4710063312144
11/2/00-100205,8850425001319
11/2/00-120109,4712453006237
11/2/00-712901,4902704881052
11/2/00-110505,49584080
11/2/00-110131,4710046036586
11/2/00-120110,4710126091863
11/2/00-120106,4710011402019
11/2/00-500201,4712425010712
11/2/00-100209,9556023331146
11/2/00-110411,4710085172696
11/2/00-110401,4710088410139
11/2/00-110405,4712598000015
11/2/00-110119,4711258007371
11/2/00-100213,9556121004379
11/2/00-110411,4710085172696
11/2/00-100401,9300605710078
11/2/00-110507,4710172030014
11/2/00-130101,4710105023410
11/2/00-100102,40000015314
11/2/00-560309,4713627830139
11/2/00-520473,20546236
11/2/00-760561,4719111313102
11/2/00-110504,4710334041810
11/2/00-100102,40000015321
11/2/00-110411,4710088414113
11/2/00-110217,4710265849066
11/2/00-530101,4710049001987
11/2/00-110103,4711985005626
11/2/00-120113,4711347020052
11/2/00-520457,4714276145315
11/2/00-120105,4719090105002
11/2/00-100205,4710247005237
11/2/00-100102,80050278
11/2/00-100206,4901988446612
11/2/00-110510,4710382019595
11/2/00-110507,4710172020077
11/2/00-100205,4710176021445
11/2/00-100205,8000380004966
11/2/00-712901,4714706813043
11/2/00-110217,4710265849066
11/2/00-110516,4710063111389
11/2/00-100303,4710189810340
11/2/00-100218,4710543282318
11/2/00-130315,4714981010038
11/2/00-120105,4710011412223
11/2/00-110409,4712697450216
11/2/00-110403,4710515535022
11/2/00-540224,4719852425096
11/2/00-500509,20515478
11/2/00-500202,4713071811159
11/2/00-500210,4712425010255
11/2/00-120101,4710697560102
11/2/00-731201,4714072300420
11/2/00-510521,4714499803122
11/2/00-100504,4710085104130
11/2/00-110404,4710175565551
11/2/00-100505,4710018031632
11/2/00-120101,4719862470208
11/2/00-712901,8888021100624
11/2/00-720208,4719859975044
11/2/00-100325,9557615168355
11/2/00-100421,4711186319966
11/2/00-130206,4710105055046
11/2/00-520505,20424183
11/2/00-110507,4710082044002
11/2/00-500803,52742679709
11/2/00-130203,4710126194281
11/2/00-760520,4712552007821
11/2/00-320206,4710347681409
11/2/00-100205,4710467221196
11/2/00-500201,4712425010712
11/2/00-100516,4711588210205
11/2/00-120105,4710030456604
11/2/00-120106,4710011402026
11/2/00-130309,4711572001260
11/2/00-110106,4711271000014
11/2/00-100513,4710626428817
11/2/00-100419,4710200402493
11/2/00-100409,4710508101517
11/2/00-530403,8801051201215
11/2/00-110217,4710265849066
11/2/00-100431,4711186400237
11/2/00-100205,4710126011151
11/2/00-110111,4710985010272
11/2/00-120101,4719090301046
11/2/00-712901,4719854750202
11/2/00-120108,4710088443250
11/2/00-510401,8851991502415
11/2/00-130201,4710105023762
11/2/00-100201,4710247005299
11/2/00-110401,4710088410382
11/2/00-130402,4711606022063
11/2/00-110604,4717097101027
11/2/00-130206,4710339012051
11/2/00-110402,4710249002869
11/2/00-120115,4711369000025
11/2/00-120101,4719090301084
11/2/00-120110,4710088490483
11/2/00-110505,4710740102235
11/2/00-110507,4710570001906
11/2/00-100312,4710543310059
11/2/00-110407,4710943101318
11/2/00-530501,4710661202540
11/2/00-110217,4710126392014
11/2/00-560204,4710054390960
11/2/00-130306,4972045758337
11/2/00-110504,4710373102107
11/2/00-110604,4717097101027
11/2/00-300605,4973167117958
11/2/00-110404,4710175567111
11/2/00-530112,4710094020568
11/2/00-500804,93432641
11/2/00-130106,4710583350701
11/2/00-712901,4719854750158
11/2/00-100505,4710594412009
11/2/00-110411,4710110200028
11/2/00-110507,8801043150606
11/2/00-100209,4710525600123
11/2/00-120103,4711524000907
11/2/00-120112,4711207003089
11/2/00-100505,4710018004605
11/2/00-110508,51000024237
11/2/00-530215,4710314434038
11/2/00-110217,4710126392014
11/2/00-130316,4713958210266
11/2/00-530105,8411732108810
11/2/00-100210,4710126031890
11/2/00-110506,4710320224265
11/2/00-100512,719859796124
11/2/00-530105,4710494050110
11/2/00-130315,4714981010038
11/2/00-530301,4710205007297
11/2/00-501002,20544232
11/2/00-520133,20398576
11/2/00-530406,4710303267814
11/2/00-530101,4710036220100
11/2/00-500301,4711046199530
11/2/00-110202,4711985005589
11/2/00-110507,4710172030106
11/2/00-712902,41333600017
11/2/00-100205,4710247000058
11/2/00-130315,4714981010038
11/2/00-120103,4711634002297
11/2/00-500203,4710114606048
11/2/00-120110,4710088490445
11/2/00-100207,4710047502011
11/2/00-530406,4710094004087
11/2/00-110603,4710254011627
11/2/00-110411,4710085172696
11/2/00-760912,4710515540132
11/2/00-530408,4713089001009
11/2/00-110411,4710110221511
11/2/00-110332,4712031000725
11/2/00-120103,4711524000471
11/2/00-540206,20470739
11/2/00-500210,4712425010255
11/2/00-110401,4710199010778
11/2/00-120105,4719090105002
11/2/00-110603,4710254011696
11/2/00-130205,4710088433305
11/2/00-120103,4710572001225
11/2/00-530116,4710094014857
11/2/00-530110,4710076132036
11/2/00-100511,4710085150311
11/2/00-130208,4710105031682
11/2/00-100403,4710498236251
11/2/00-110106,4711271000472
11/2/00-100310,4710740600212
11/2/00-130315,4714981010038
11/2/00-130315,4714981010038
11/2/00-500307,4901422038939
11/2/00-520402,4715062861105
11/2/00-100202,4710047511051
11/2/00-500105,4712054702255
11/2/00-100312,4710543310059
11/2/00-130309,4711572001260
11/2/00-110518,4710626844358
11/2/00-100206,4710047502684
11/2/00-110407,4710943101318
11/2/00-110411,4710085120093
11/2/00-110411,4710085172696
11/2/00-100205,4710467221196
11/2/00-530408,4710363385008
11/2/00-130316,4711153001511
11/2/00-110603,9556001589101
11/2/00-110402,4710249002869
11/2/00-110508,51000135568
11/2/00-110411,4710085172702
11/2/00-760103,4715140007609
11/2/00-110105,4710046011101
11/2/00-100208,4710144201404
11/2/00-100511,4710294110809
11/2/00-130110,9310052751227
11/2/00-100209,9556023331153
11/2/00-500301,4711254012027
11/2/00-120105,4719090105002
11/2/00-110401,74603003171
11/2/00-130315,4714981010038
11/2/00-100407,4710088450319
11/2/00-120103,4710030616022
11/2/00-110102,4714617946069
11/2/00-110605,4710254015021
11/2/00-110513,48001271326
11/2/00-110502,4710382019854
11/2/00-100203,4710861100011
11/2/00-500202,4710114361114
11/2/00-130208,4710088432476
11/2/00-110137,4711001302104
11/2/00-110403,4710175565131
11/2/00-110411,4710085172696
11/2/00-110217,4710871000165
11/2/00-320201,20546434
11/2/00-110508,9300644131735
11/2/00-100102,4710126030138
11/2/00-110217,4710265847666
11/2/00-130315,4714981010038
11/2/00-100414,4710160013067
11/2/00-120103,4710572001225
11/2/00-100208,723125481966
11/2/00-100303,4712494211225
11/2/00-110404,4713390600021
11/2/00-500202,4710114362029
11/2/00-100323,4710015202912
11/2/00-130207,4710088434258
11/2/00-130315,4714981010038
11/2/00-100103,8992741941327
11/2/00-100303,4712494211201
11/2/00-110217,4719090900058
11/2/00-110402,4710088414328
11/2/00-500203,4710908131824
11/2/00-110401,4710088410139
11/2/00-120103,4710572001218
11/2/00-731201,4714072300369
11/2/00-110102,4714617946069
11/2/00-120204,4715163200353
11/2/00-130206,20415723
11/2/00-110411,4710199014028
11/2/00-110401,20535414
11/2/00-130206,4710339030024
11/2/00-100218,4710543282318
11/2/00-120101,4716007111118
11/2/00-120103,4710011409056
11/2/00-110401,4710008290155
11/2/00-130315,4713720001016
11/2/00-110411,4710110221511
11/2/00-530202,4710084212010
11/2/00-712902,8888021200256
11/2/00-110208,4710943100311
11/2/00-120115,4719862260410
11/2/00-530101,4710036000627
11/2/00-130308,4710290004065
11/2/00-110507,4710172020015
11/2/00-100205,4710022201496
11/2/00-100218,4710022239598
11/2/00-120112,4711207001115
11/2/00-100213,4710247000584
11/2/00-560204,4710084131779
11/2/00-100102,40000015321
11/2/00-110502,4710167111025
11/2/00-110105,4715351200011
11/2/00-110411,4710085120628
11/2/00-110107,4710008111146
11/2/00-110401,4710110510523
11/2/00-712901,4719854750158
11/2/00-130315,4714981010014
11/2/00-712902,4891259324100
11/2/00-110117,4710883000108
11/2/00-110401,4710088410610
11/2/00-712902,8888021200133
11/2/00-120101,4710088490247
11/2/00-530111,8851818117204
11/2/00-110110,4710095331700
11/2/00-110332,4711573333964
11/2/00-760517,20493882
11/2/00-100314,4710467551224
11/2/00-530202,4711144110031
11/2/00-530404,4710303340234
11/2/00-100311,4710527119067
11/2/00-100414,4712277610108
11/2/00-100511,4710154018122
11/2/00-720504,4716587123006
11/2/00-110407,4712278884263
11/2/00-130401,4710585930628
11/2/00-100507,4710094097768
11/2/00-530209,4710731060124
11/2/00-560402,300080851111
11/2/00-130208,4711347005196
11/2/00-110409,4712697420516
11/2/00-530403,4710205006924
11/2/00-110507,4710172010023
11/2/00-130315,4714981010038
11/2/00-110217,4710265815566
11/2/00-110504,4710323168108
11/2/00-712902,8888021200720
11/2/00-120110,4710011417099
11/2/00-110207,4710943100427
11/2/00-100416,4710094097584
11/2/00-100304,4710362010116
11/2/00-100213,4710304111147
11/2/00-110507,4710570000336
11/2/00-100204,4710126001121
11/2/00-130106,4710583996008
11/2/00-100419,9310055011243
11/2/00-560201,4902430493437
11/2/00-110507,4710010020054
11/2/00-100443,4713115888819
11/2/00-110504,4710323168078
11/2/00-110404,4713390600038
11/2/00-130315,4714981010038
11/2/00-110411,4710088414250
11/2/00-130206,4711080040195
11/2/00-100201,4712019100607
11/2/00-100311,4717664000043
11/2/00-530126,8008980121007
11/2/00-100507,4710094097768
11/2/00-530125,4719859015078
11/2/00-100312,4710543215040
11/2/00-530114,4710210200843
11/2/00-100414,4710498235148
11/2/00-110401,4710110221443
11/2/00-110401,4710110510523
11/2/00-110119,4711258001256
11/2/00-100517,4710171028326
11/2/00-110404,4710175566381
11/2/00-110411,4710088414120
11/2/00-130315,4714981010038
11/2/00-110102,4714617946069
11/2/00-120109,4713154428274
11/2/00-100311,4710140101005
11/2/00-100416,4710094098635
11/2/00-110411,4710085120093
11/2/00-110401,4710088415233
11/2/00-110217,4710265847666
11/2/00-100206,4710047502547
11/2/00-130205,4710063413803
11/2/00-500201,4710114128038
11/2/00-110217,4710126392007
11/2/00-110401,4710110221443
11/2/00-520501,4711713491806
11/2/00-100102,4711108665058
11/2/00-110401,4710110200233
11/2/00-100312,4710022237501
11/2/00-731301,4714692202975
11/2/00-120103,4711524000396
11/2/00-100307,4711300982052
11/2/00-100311,4716617500036
11/2/00-120103,4711524000471
11/2/00-110136,4710008241126
11/2/00-110401,4710110855129
