TRANSACTION_DT,CUSTOMER_ID,AGE_GROUP,PIN_CODE,PRODUCT_SUBCLASS,PRODUCT_ID,AMOUNT,ASSET,SALES_PRICE
11/2/2000,21951,40-44,221,100419,4710200402493,1,83,109
11/2/2000,1451115,30-34,110,100409,4710508101517,1,57,71
11/2/2000,570565,30-34,Unknown,530403,8801051201215,1,74,95
11/2/2000,426282,40-44,115,110217,4710265849066,1,180,135
11/2/2000,740609,60-64,110,100431,4711186400237,1,50,65
11/2/2000,321433,40-44,221,100205,4710126011151,1,60,72
11/2/2000,157025,50-54,115,110111,4710985010272,2,390,358
11/2/2000,397391,40-44,221,120101,4719090301046,1,42,52
11/2/2000,886628,35-39,115,712901,4719854750202,1,63,79
11/2/2000,1524086,40-44,115,120108,4710088443250,1,71,85
11/2/2000,707985,35-39,221,510401,8851991502415,1,185,269
11/2/2000,1068610,35-39,110,130201,4710105023762,1,12,15
11/2/2000,334563,40-44,Unknown,100201,4710247005299,1,74,89
11/2/2000,952712,<25,115,110401,4710088410382,1,44,55
11/2/2000,866392,40-44,221,130402,4711606022063,1,38,49
11/2/2000,629539,40-44,115,110604,4717097101027,2,112,138
11/2/2000,629539,40-44,115,130206,4710339012051,1,24,29
11/2/2000,1075717,30-34,115,110402,4710249002869,1,84,99
11/2/2000,628662,50-54,Others,120115,4711369000025,1,133,135
11/2/2000,397391,40-44,221,120101,4719090301084,1,42,52
11/2/2000,543125,25-29,115,120110,4710088490483,1,57,70
11/2/2000,1093476,45-49,115,110505,4710740102235,1,108,128
11/2/2000,889667,25-29,221,110507,4710570001906,1,46,58
11/2/2000,941440,35-39,115,100312,4710543310059,1,14,18
11/2/2000,321433,40-44,221,110407,4710943101318,1,42,55
11/2/2000,919937,40-44,110,530501,4710661202540,1,85,115
11/2/2000,347877,40-44,115,110217,4710126392014,1,162,161
11/2/2000,911306,>65,110,560204,4710054390960,2,230,284
11/2/2000,1573879,55-59,221,130306,4972045758337,1,51,66
11/2/2000,1249477,45-49,221,110504,4710373102107,1,18,25
11/2/2000,161084,40-44,110,110604,4717097101027,1,56,69
11/2/2000,861052,40-44,115,300605,4973167117958,1,49,70
11/2/2000,662123,55-59,115,110404,4710175567111,1,20,26
11/2/2000,982771,35-39,221,530112,4710094020568,1,54,72
11/2/2000,919937,40-44,110,500804,93432641,24,456,576
11/2/2000,906456,25-29,115,130106,4710583350701,2,20,26
11/2/2000,909303,,115,712901,4719854750158,1,63,79
11/2/2000,333122,40-44,115,100505,4710594412009,1,25,32
11/2/2000,952712,<25,115,110411,4710110200028,2,44,56
11/2/2000,1023299,30-34,221,110507,8801043150606,5,80,105
11/2/2000,1151404,50-54,115,100209,4710525600123,1,55,70
11/2/2000,1666052,35-39,115,120103,4711524000907,1,23,25
11/2/2000,1534535,35-39,221,120112,4711207003089,1,32,45
11/2/2000,909303,,115,100505,4710018004605,1,35,38
11/2/2000,1587203,55-59,115,110508,51000024237,1,18,21
11/2/2000,1546439,35-39,Others,530215,4710314434038,1,75,99
11/2/2000,1058970,25-29,115,110217,4710126392014,1,162,169
11/2/2000,1433067,40-44,115,130316,4713958210266,1,265,350
11/2/2000,889667,25-29,221,530105,8411732108810,1,105,139
11/2/2000,998512,30-34,221,100210,4710126031890,1,82,99
11/2/2000,1451115,30-34,110,110506,4710320224265,1,157,168
11/2/2000,1365207,40-44,115,100512,719859796124,1,20,25
11/2/2000,1095685,35-39,221,530105,4710494050110,1,57,135
11/2/2000,1262766,40-44,221,130315,4714981010038,1,28,24
11/2/2000,1401752,<25,115,530301,4710205007297,1,92,95
11/2/2000,1186987,>65,115,501002,20544232,1,100,139
11/2/2000,1823,,114,520133,20398576,1,175,245
11/2/2000,157025,50-54,115,530406,4710303267814,1,87,119
11/2/2000,1401752,<25,115,530101,4710036220100,2,374,378
11/2/2000,842525,50-54,115,500301,4711046199530,1,45,60
11/2/2000,161084,40-44,110,110202,4711985005589,1,46,62
11/2/2000,190138,45-49,115,110507,4710172030106,1,22,27
11/2/2000,397391,40-44,221,712902,41333600017,1,89,109
11/2/2000,321433,40-44,221,100205,4710247000058,1,26,32
11/2/2000,666244,30-34,221,130315,4714981010038,2,56,48
11/2/2000,628662,50-54,Others,120103,4711634002297,1,18,21
11/2/2000,505604,30-34,115,500203,4710114606048,2,170,178
11/2/2000,707985,35-39,221,120110,4710088490445,1,57,70
11/2/2000,29421,45-49,221,100207,4710047502011,2,14,17
11/2/2000,334563,40-44,Unknown,530406,4710094004087,1,117,139
11/2/2000,790109,30-34,115,110603,4710254011627,1,89,105
11/2/2000,535021,35-39,221,110411,4710085172696,2,40,38
11/2/2000,861052,40-44,115,760912,4710515540132,1,146,209
11/2/2000,1365207,40-44,115,530408,4713089001009,1,44,42
11/2/2000,535021,35-39,221,110411,4710110221511,1,11,14
11/2/2000,784849,25-29,110,110332,4712031000725,1,119,142
11/2/2000,48590,50-54,221,120103,4711524000471,1,17,20
11/2/2000,740609,60-64,110,540206,20470739,2,64,90
11/2/2000,399449,30-34,115,500210,4712425010255,1,114,109
11/2/2000,975186,35-39,221,110401,4710199010778,1,42,50
11/2/2000,921732,25-29,115,120105,4719090105002,1,28,28
11/2/2000,506618,35-39,115,110603,4710254011696,1,89,105
11/2/2000,629539,40-44,115,130205,4710088433305,1,11,13
11/2/2000,628662,50-54,Others,120103,4710572001225,1,21,26
11/2/2000,909303,,115,530116,4710094014857,1,104,88
11/2/2000,1823,,114,530110,4710076132036,1,142,189
11/2/2000,1058970,25-29,115,100511,4710085150311,1,14,15
11/2/2000,1033571,30-34,115,130208,4710105031682,1,19,22
11/2/2000,1565157,35-39,221,100403,4710498236251,1,230,279
11/2/2000,1451115,30-34,110,110106,4711271000472,1,42,47
11/2/2000,236645,35-39,Unknown,100310,4710740600212,1,69,99
11/2/2000,1068610,35-39,110,130315,4714981010038,1,28,24
11/2/2000,878586,30-34,221,130315,4714981010038,1,28,24
11/2/2000,919937,40-44,110,500307,4901422038939,1,110,109
11/2/2000,533515,50-54,115,520402,4715062861105,6,300,432
11/2/2000,380300,45-49,115,100202,4710047511051,1,24,29
11/2/2000,540681,30-34,115,500105,4712054702255,1,45,63
11/2/2000,790109,30-34,115,100312,4710543310059,1,14,18
11/2/2000,1640496,>65,221,130309,4711572001260,2,46,60
11/2/2000,1183054,30-34,221,110518,4710626844358,1,79,75
11/2/2000,161084,40-44,110,100206,4710047502684,1,19,25
11/2/2000,834568,60-64,115,110407,4710943101318,1,42,55
11/2/2000,533737,45-49,221,110411,4710085120093,3,60,57
11/2/2000,1033571,30-34,115,110411,4710085172696,3,60,57
11/2/2000,380300,45-49,115,100205,4710467221196,1,50,65
11/2/2000,889667,25-29,221,530408,4710363385008,1,145,179
11/2/2000,570565,30-34,Unknown,130316,4711153001511,1,114,150
11/2/2000,666244,30-34,221,110603,9556001589101,1,21,28
11/2/2000,679701,40-44,Others,110402,4710249002869,1,84,99
11/2/2000,1012392,,221,110508,51000135568,1,23,30
11/2/2000,730457,35-39,115,110411,4710085172702,2,40,38
11/2/2000,1163063,35-39,114,760103,4715140007609,1,17,25
11/2/2000,219747,50-54,221,110105,4710046011101,1,30,36
11/2/2000,334563,40-44,Unknown,100208,4710144201404,1,79,85
11/2/2000,402590,55-59,221,100511,4710294110809,2,76,96
11/2/2000,402590,55-59,221,130110,9310052751227,1,54,78
11/2/2000,321433,40-44,221,100209,9556023331153,1,25,30
11/2/2000,86059,40-44,115,500301,4711254012027,2,138,198
11/2/2000,838061,35-39,115,120105,4719090105002,1,28,28
11/2/2000,81986,40-44,115,110401,74603003171,1,76,97
11/2/2000,117173,>65,115,130315,4714981010038,2,56,48
11/2/2000,380300,45-49,115,100407,4710088450319,1,80,99
11/2/2000,895651,30-34,221,120103,4710030616022,1,24,35
11/2/2000,604307,40-44,115,110102,4714617946069,2,36,52
11/2/2000,730457,35-39,115,110605,4710254015021,1,34,42
11/2/2000,919937,40-44,110,110513,48001271326,1,66,85
11/2/2000,1735925,30-34,115,110502,4710382019854,1,20,25
11/2/2000,1023299,30-34,221,100203,4710861100011,2,30,38
11/2/2000,941440,35-39,115,500202,4710114361114,1,108,159
11/2/2000,1033571,30-34,115,130208,4710088432476,3,33,37
11/2/2000,1359145,>65,221,110137,4711001302104,1,64,95
11/2/2000,1163919,30-34,221,110403,4710175565131,6,162,168
11/2/2000,1487930,50-54,106,110411,4710085172696,2,40,38
11/2/2000,535021,35-39,221,110217,4710871000165,1,135,145
11/2/2000,1423341,35-39,115,320201,20546434,1,91,125
11/2/2000,397391,40-44,221,110508,9300644131735,1,27,32
11/2/2000,1163919,30-34,221,100102,4710126030138,1,75,88
11/2/2000,1380934,60-64,105,110217,4710265847666,1,180,135
11/2/2000,75930,50-54,115,130315,4714981010038,8,224,192
11/2/2000,982771,35-39,221,100414,4710160013067,1,65,75
11/2/2000,1507126,35-39,221,120103,4710572001225,1,21,26
11/2/2000,878586,30-34,221,100208,723125481966,1,42,52
11/2/2000,1033380,45-49,221,100303,4712494211225,1,19,24
11/2/2000,424172,35-39,115,110404,4713390600021,3,78,102
11/2/2000,399449,30-34,115,500202,4710114362029,1,106,112
11/2/2000,183031,60-64,115,100323,4710015202912,1,14,18
11/2/2000,790109,30-34,115,130207,4710088434258,1,28,26
11/2/2000,1175196,30-34,115,130315,4714981010038,1,28,24
11/2/2000,828222,40-44,221,100103,8992741941327,1,23,29
11/2/2000,1033380,45-49,221,100303,4712494211201,1,19,24
11/2/2000,838061,35-39,115,110217,4719090900058,2,290,298
11/2/2000,770910,40-44,115,110402,4710088414328,1,53,60
11/2/2000,1557824,40-44,110,500203,4710908131824,1,80,89
11/2/2000,898713,35-39,115,110401,4710088410139,1,43,39
11/2/2000,628662,50-54,Others,120103,4710572001218,1,21,26
11/2/2000,533515,50-54,115,731201,4714072300369,1,85,119
11/2/2000,838061,35-39,115,110102,4714617946069,2,36,52
11/2/2000,921732,25-29,115,120204,4715163200353,1,76,96
11/2/2000,631020,30-34,115,130206,20415723,1,52,62
11/2/2000,993869,30-34,221,110411,4710199014028,2,62,76
11/2/2000,26550,35-39,221,110401,20535414,1,61,84
11/2/2000,843263,>65,Unknown,130206,4710339030024,1,31,37
11/2/2000,669535,45-49,115,100218,4710543282318,1,57,66
11/2/2000,1068610,35-39,110,120101,4716007111118,1,98,129
11/2/2000,1132502,50-54,115,120103,4710011409056,5,115,145
11/2/2000,81986,40-44,115,110401,4710008290155,1,23,29
11/2/2000,321433,40-44,221,130315,4713720001016,1,66,85
11/2/2000,540681,30-34,115,110411,4710110221511,4,44,53
11/2/2000,88541,35-39,106,530202,4710084212010,3,150,177
11/2/2000,334563,40-44,Unknown,712902,8888021200256,1,87,170
11/2/2000,1033380,45-49,221,110208,4710943100311,1,19,24
11/2/2000,861052,40-44,115,120115,4719862260410,1,19,25
11/2/2000,798983,35-39,115,530101,4710036000627,1,45,55
11/2/2000,161084,40-44,110,130308,4710290004065,1,34,45
11/2/2000,1058970,25-29,115,110507,4710172020015,1,19,23
11/2/2000,540681,30-34,115,100205,4710022201496,1,55,66
11/2/2000,205115,45-49,115,100218,4710022239598,1,55,68
11/2/2000,468718,35-39,115,120112,4711207001115,2,96,118
11/2/2000,919937,40-44,110,100213,4710247000584,1,171,169
11/2/2000,941440,35-39,115,560204,4710084131779,1,86,109
11/2/2000,838061,35-39,115,100102,40000015321,1,35,39
11/2/2000,535021,35-39,221,110502,4710167111025,1,88,110
11/2/2000,630849,40-44,115,110105,4715351200011,1,61,80
11/2/2000,866392,40-44,221,110411,4710085120628,1,20,19
11/2/2000,838054,60-64,115,110107,4710008111146,1,49,58
11/2/2000,443531,45-49,115,110401,4710110510523,1,45,49
11/2/2000,975186,35-39,221,712901,4719854750158,1,63,79
11/2/2000,415484,60-64,115,130315,4714981010014,2,54,63
11/2/2000,730457,35-39,115,712902,4891259324100,2,134,190
11/2/2000,1380002,35-39,115,110117,4710883000108,1,24,30
11/2/2000,993869,30-34,221,110401,4710088410610,1,19,26
11/2/2000,540681,30-34,115,712902,8888021200133,3,234,270
11/2/2000,321433,40-44,221,120101,4710088490247,1,121,153
11/2/2000,161084,40-44,110,530111,8851818117204,1,78,110
11/2/2000,157025,50-54,115,110110,4710095331700,1,82,124
11/2/2000,950565,40-44,115,110332,4711573333964,1,66,85
11/2/2000,740609,60-64,110,760517,20493882,1,99,144
11/2/2000,236645,35-39,Unknown,100314,4710467551224,1,42,58
11/2/2000,88541,35-39,106,530202,4711144110031,1,57,75
11/2/2000,119283,>65,115,530404,4710303340234,1,130,136
11/2/2000,838061,35-39,115,100311,4710527119067,1,62,75
11/2/2000,236645,35-39,Unknown,100414,4712277610108,1,92,132
11/2/2000,993517,35-39,Unknown,100511,4710154018122,5,25,45
11/2/2000,593625,40-44,221,720504,4716587123006,3,1065,1164
11/2/2000,136303,55-59,115,110407,4712278884263,1,33,40
11/2/2000,347877,40-44,115,130401,4710585930628,1,70,85
11/2/2000,424172,35-39,115,100507,4710094097768,1,37,45
11/2/2000,889667,25-29,221,530209,4710731060124,1,42,50
11/2/2000,838139,40-44,115,560402,300080851111,1,343,399
11/2/2000,161084,40-44,110,130208,4711347005196,1,49,65
11/2/2000,21951,40-44,221,110409,4712697420516,1,20,27
11/2/2000,889667,25-29,221,530403,4710205006924,1,149,139
11/2/2000,190138,45-49,115,110507,4710172010023,1,34,42
11/2/2000,190138,45-49,115,130315,4714981010038,2,56,48
11/2/2000,219747,50-54,221,110217,4710265815566,1,92,99
11/2/2000,811644,50-54,115,110504,4710323168108,2,40,50
11/2/2000,443531,45-49,115,712902,8888021200720,1,87,169
11/2/2000,321433,40-44,221,120110,4710011417099,1,18,23
11/2/2000,426282,40-44,115,110207,4710943100427,2,24,32
11/2/2000,334563,40-44,Unknown,100416,4710094097584,1,65,79
11/2/2000,556637,45-49,Unknown,100304,4710362010116,1,63,79
11/2/2000,998512,30-34,221,100213,4710304111147,1,44,55
11/2/2000,540681,30-34,115,110507,4710570000336,1,97,125
11/2/2000,975186,35-39,221,100204,4710126001121,1,60,75
11/2/2000,161541,50-54,221,130106,4710583996008,1,18,29
11/2/2000,790109,30-34,115,100419,9310055011243,1,72,92
11/2/2000,838139,40-44,115,560201,4902430493437,1,256,359
11/2/2000,1058970,25-29,115,110507,4710010020054,1,21,25
11/2/2000,838054,60-64,115,100443,4713115888819,2,32,44
11/2/2000,321433,40-44,221,110504,4710323168078,1,20,25
11/2/2000,540681,30-34,115,110404,4713390600038,4,72,92
11/2/2000,556637,45-49,Unknown,130315,4714981010038,2,56,48
11/2/2000,631020,30-34,115,110411,4710088414250,2,40,50
11/2/2000,21951,40-44,221,130206,4711080040195,1,47,60
11/2/2000,921732,25-29,115,100201,4712019100607,1,40,49
11/2/2000,161084,40-44,110,100311,4717664000043,1,42,55
11/2/2000,889667,25-29,221,530126,8008980121007,1,65,95
11/2/2000,334563,40-44,Unknown,100507,4710094097768,1,37,45
11/2/2000,69946,40-44,Others,530125,4719859015078,1,60,87
11/2/2000,535021,35-39,221,100312,4710543215040,1,14,18
11/2/2000,798983,35-39,115,530114,4710210200843,3,483,207
11/2/2000,88541,35-39,106,100414,4710498235148,1,101,119
11/2/2000,628662,50-54,Others,110401,4710110221443,1,38,46
11/2/2000,707985,35-39,221,110401,4710110510523,1,45,49
11/2/2000,397391,40-44,221,110119,4711258001256,1,28,29
11/2/2000,197038,30-34,221,100517,4710171028326,1,37,52
11/2/2000,356220,60-64,115,110404,4710175566381,1,88,128
11/2/2000,323215,40-44,221,110411,4710088414120,1,24,33
11/2/2000,426848,50-54,115,130315,4714981010038,2,56,48
11/2/2000,136303,55-59,115,110102,4714617946069,2,36,49
11/2/2000,402590,55-59,221,120109,4713154428274,1,36,47
11/2/2000,333122,40-44,115,100311,4710140101005,1,69,82
11/2/2000,334563,40-44,Unknown,100416,4710094098635,1,105,135
11/2/2000,905084,40-44,115,110411,4710085120093,2,40,38
11/2/2000,323215,40-44,221,110401,4710088415233,2,102,128
11/2/2000,23795,55-59,115,110217,4710265847666,1,180,135
11/2/2000,161084,40-44,110,100206,4710047502547,1,19,25
11/2/2000,217361,45-49,115,130205,4710063413803,1,47,65
11/2/2000,505604,30-34,115,500201,4710114128038,4,600,636
11/2/2000,82723,40-44,115,110217,4710126392007,1,162,169
11/2/2000,707985,35-39,221,110401,4710110221443,1,38,46
11/2/2000,669535,45-49,115,520501,4711713491806,1,35,49
11/2/2000,730457,35-39,115,100102,4711108665058,1,42,55
11/2/2000,25805,30-34,115,110401,4710110200233,1,42,55
11/2/2000,424172,35-39,115,100312,4710022237501,3,39,54
11/2/2000,190138,45-49,115,731301,4714692202975,2,142,198
11/2/2000,321433,40-44,221,120103,4711524000396,1,17,21
11/2/2000,137027,30-34,221,100307,4711300982052,1,38,49
11/2/2000,48590,50-54,221,100311,4716617500036,1,34,40
11/2/2000,321433,40-44,221,120103,4711524000471,1,17,21
11/2/2000,334563,40-44,Unknown,110136,4710008241126,1,22,32
11/2/2000,321433,40-44,221,110401,4710110855129,1,53,64
11/2/2000,730457,35-39,115,110515,4710063111228,2,28,38
11/2/2000,323215,40-44,221,100208,4710144204443,1,79,85
11/2/2000,82723,40-44,115,100517,4710126193451,6,354,396
11/2/2000,811644,50-54,115,110501,4716701000060,1,11,16
11/2/2000,535021,35-39,221,110401,4710088410139,1,43,39
11/2/2000,811644,50-54,115,130315,4714981010038,2,56,48
11/2/2000,190138,45-49,115,500103,2250271000218,2,40,60
11/2/2000,161084,40-44,110,100205,4902777077161,1,27,34
11/2/2000,25805,30-34,115,110507,4710010020061,1,21,26
11/2/2000,424172,35-39,115,100323,4710015202912,3,42,54
11/2/2000,1058970,25-29,115,100511,4710632001660,1,45,59
11/2/2000,993869,30-34,221,100205,4710247006937,1,72,79
11/2/2000,196765,55-59,115,110401,4710088410139,1,43,39
11/2/2000,1401752,<25,115,530403,4710205009222,1,92,95
11/2/2000,919937,40-44,110,530301,4710683100015,1,44,55
11/2/2000,631020,30-34,115,130205,4710105046013,1,50,68
11/2/2000,921732,25-29,115,120107,4710151200148,1,92,109
11/2/2000,380300,45-49,115,130204,4710105015118,1,94,106
11/2/2000,889667,25-29,221,500101,4718433613969,1,17,32
11/2/2000,1243635,40-44,115,530110,5000174924503,1,122,161
11/2/2000,1663655,>65,115,100312,4712934010074,1,28,39
11/2/2000,1635126,40-44,221,100101,22000147110,1,53,68
11/2/2000,1734362,40-44,115,560201,4902430493437,1,256,359
11/2/2000,1656916,35-39,115,100605,4713930478691,1,89,129
11/2/2000,1733426,45-49,115,110217,4710265849066,1,180,135
11/2/2000,1875768,40-44,Unknown,100208,4710144202128,1,79,85
11/2/2000,1779066,45-49,Others,760586,20086169,1,90,125
11/2/2000,1643978,30-34,115,110217,4710265847666,1,180,135
11/2/2000,1921854,30-34,Others,100516,4901004007513,4,276,316
11/2/2000,1980684,30-34,115,760201,4902778544181,1,134,188
11/2/2000,1985054,50-54,Others,500202,4710908111116,1,99,105
11/2/2000,1979282,40-44,Others,110507,4710010050044,1,19,24
11/2/2000,1765991,25-29,115,100413,4712067899126,1,76,95
11/2/2000,1747300,30-34,221,100205,4710247006135,1,73,89
11/2/2000,1735925,30-34,115,110507,4710172030083,1,22,28
11/2/2000,1846775,,Unknown,320501,20545062,1,276,359
11/2/2000,1847086,,Unknown,110504,4710323168054,1,17,19
11/2/2000,1825466,,114,130206,20415723,1,52,62
11/2/2000,1592221,30-34,221,100312,37000442127,2,76,90
11/2/2000,1557824,40-44,110,100323,4710739028706,2,106,130
11/2/2000,1652796,35-39,115,110411,4710085172702,1,20,19
11/2/2000,1224306,35-39,115,110322,4710883100181,1,86,96
11/2/2000,1643237,40-44,114,100111,4903316520513,1,28,38
11/2/2000,921732,25-29,115,100314,4711767670103,1,45,58
11/2/2000,1600643,35-39,221,100104,9002975051477,1,107,159
11/2/2000,1200218,40-44,115,120106,4710011402194,1,22,28
11/2/2000,1068610,35-39,110,110407,4710734000318,1,42,50
11/2/2000,1557824,40-44,110,130205,4710063413803,1,47,68
11/2/2000,1723007,30-34,221,110507,4710172030021,1,112,138
11/2/2000,1764802,55-59,115,130204,4710105015125,1,94,106
11/2/2000,1635126,40-44,221,100312,4710543215040,2,28,36
11/2/2000,1669589,25-29,221,590318,4715890102692,2,86,112
11/2/2000,1659726,25-29,221,110404,4902170086661,4,256,312
11/2/2000,1761580,30-34,115,530103,8851111202652,1,48,63
11/2/2000,1713602,35-39,221,130315,4714981010038,2,56,48
11/2/2000,2101170,40-44,106,110401,4710088410382,1,44,52
11/2/2000,1683080,35-39,115,110501,4716701000015,1,17,22
11/2/2000,1284263,30-34,221,130206,4710339033025,1,50,69
11/2/2000,1598681,30-34,115,110518,4710626844259,1,79,75
11/2/2000,1848243,,Unknown,300408,4714392990370,1,46,64
11/2/2000,1451115,30-34,110,130201,4710043004373,1,46,47
11/2/2000,1761580,30-34,115,530403,4710094001758,2,248,270
11/2/2000,1765991,25-29,115,570301,4716114001654,1,136,190
11/2/2000,2112589,60-64,115,110138,4711985005572,1,46,62
11/2/2000,1407044,45-49,221,100414,4710498235674,1,92,119
11/2/2000,1683080,35-39,115,120108,4710088446206,1,100,123
11/2/2000,1437768,40-44,115,110217,4710265849066,1,180,135
11/2/2000,1713602,35-39,221,110137,4710008317012,1,28,36
11/2/2000,1866025,60-64,115,110501,4711209051125,1,30,38
11/2/2000,1683080,35-39,115,120107,4711781730630,1,88,109
11/2/2000,1846669,,Unknown,100101,4710430000032,1,142,161
11/2/2000,1941388,40-44,115,500102,4718433613228,1,60,81
11/2/2000,1683080,35-39,115,110516,4710626111351,1,62,77
11/2/2000,1659726,25-29,221,110402,4710088414328,1,53,60
11/2/2000,1728231,35-39,221,130206,4711080010112,1,34,40
11/2/2000,1845839,,Unknown,100102,9300682002028,1,48,55
11/2/2000,1649574,45-49,105,530403,4710094001758,1,124,135
11/2/2000,1766998,30-34,221,120112,4711207001115,1,48,59
11/2/2000,1683080,35-39,115,530105,4014612508973,1,209,229
11/2/2000,1663655,>65,115,100205,4710035369510,2,132,178
11/2/2000,1726480,25-29,221,110401,4710008290056,4,184,228
11/2/2000,1666052,35-39,115,530105,9310042238981,1,147,185
11/2/2000,1715880,30-34,115,500501,4719859760909,1,160,229
11/2/2000,2115061,<25,115,530601,4713054016007,1,106,139
11/2/2000,1888614,35-39,115,110506,4710167116020,1,122,145
11/2/2000,2127453,35-39,115,120103,4710011401135,2,46,58
11/2/2000,1976250,,Unknown,712902,41333214016,1,64,81
11/2/2000,1847031,,Unknown,530105,4710363723008,1,40,52
11/2/2000,1996487,<25,Others,110217,4710265847666,1,180,135
11/2/2000,1598681,30-34,115,110406,4711663000097,1,72,87
11/2/2000,1425055,35-39,115,110504,4710063121036,1,27,33
11/2/2000,1447507,25-29,221,110507,4710192225513,1,64,78
11/2/2000,1591514,35-39,115,120107,4710585930550,1,125,154
11/2/2000,1191004,25-29,115,100213,4710304111147,1,44,55
11/2/2000,1646603,35-39,110,100205,4710467221196,1,50,65
11/2/2000,1652796,35-39,115,110332,4712031000350,1,69,68
11/2/2000,1691580,30-34,Others,560201,4902430493376,2,684,798
11/2/2000,1200218,40-44,115,120109,4713154428304,1,34,44
11/2/2000,1673678,40-44,115,130313,4710857472634,2,62,78
11/2/2000,1656893,,Others,110410,4710088411426,1,40,48
11/2/2000,1746044,>65,115,530408,4710530012058,1,100,142
11/2/2000,1669589,25-29,221,110507,4902511003418,1,90,105
11/2/2000,1643978,30-34,115,560322,4712292500309,1,91,139
11/2/2000,1886979,45-49,221,130308,4710191020027,2,46,56
11/2/2000,1733952,>65,221,120109,4719090701037,1,157,159
11/2/2000,1691856,35-39,115,110411,4710085172696,2,40,38
11/2/2000,1451115,30-34,110,100614,4710311722817,1,157,159
11/2/2000,1649574,45-49,105,530126,4711084213601,1,24,35
11/2/2000,1507126,35-39,221,120104,4710857472689,1,45,55
11/2/2000,1711042,25-29,115,120103,4711524000907,1,23,25
11/2/2000,1659726,25-29,221,110403,4710175565605,1,37,45
11/2/2000,1747300,30-34,221,100311,4710140101005,2,138,164
11/2/2000,1746044,>65,115,530105,4710363723008,1,40,52
11/2/2000,1921854,30-34,Others,130205,4710063414138,1,95,120
11/2/2000,1635126,40-44,221,100102,4711108205544,1,140,169
11/2/2000,1765991,25-29,115,530502,4710314471286,1,85,109
11/2/2000,1693928,40-44,221,130207,4710105051017,2,28,36
11/2/2000,1846928,,Unknown,530403,4710094001758,1,124,135
11/2/2000,1993127,35-39,221,120101,4710093080044,1,101,119
11/2/2000,1728231,35-39,221,530108,4712820617769,1,70,99
11/2/2000,1600643,35-39,221,110410,20421410,1,48,65
11/2/2000,1243635,40-44,115,590301,4710067376159,1,129,151
11/2/2000,1728231,35-39,221,130106,4710583350718,1,10,13
11/2/2000,1649574,45-49,105,110110,4710095331700,1,82,124
11/2/2000,1691856,35-39,115,100205,4710176123798,1,60,75
11/2/2000,1395730,40-44,114,530406,4710094020179,1,61,75
11/2/2000,1600353,45-49,115,100414,4712277610023,1,58,75
11/2/2000,730457,35-39,115,500202,4710036038033,1,170,199
11/2/2000,982771,35-39,221,530211,4710731041802,1,79,115
11/2/2000,1242867,30-34,110,570101,4715833500370,2,108,150
11/2/2000,838061,35-39,115,110411,4710085120628,4,80,76
11/2/2000,1657098,30-34,115,520436,4719230995012,1,43,69
11/2/2000,1525144,30-34,221,500203,4710114606048,1,85,89
11/2/2000,1437768,40-44,115,130206,4710339033018,1,48,59
11/2/2000,1012392,,221,110136,4710943100700,2,28,36
11/2/2000,1186987,>65,115,500201,4710114128038,1,150,159
11/2/2000,1649574,45-49,105,530126,4711084213304,1,24,33
11/2/2000,1243635,40-44,115,110603,4710498353958,1,28,33
11/2/2000,1425055,35-39,115,120112,4710357212426,1,43,54
11/2/2000,1635126,40-44,221,110404,4710175566114,4,52,64
11/2/2000,1728231,35-39,221,530116,4712815116185,1,73,79
11/2/2000,1524086,40-44,115,110322,4710515536111,1,19,25
11/2/2000,1600643,35-39,221,712901,4902704881052,2,36,44
11/2/2000,1663655,>65,115,110502,4710167111018,1,86,85
11/2/2000,1401752,<25,115,130315,4714981010038,2,56,48
11/2/2000,1163919,30-34,221,110504,4710626111511,2,46,54
11/2/2000,1359145,>65,221,110117,4710685443820,1,60,69
11/2/2000,1591514,35-39,115,100508,4716426850414,1,65,84
11/2/2000,1557824,40-44,110,110401,4710088410610,2,38,52
11/2/2000,1598681,30-34,115,110504,4710012741513,1,37,46
11/2/2000,1620023,35-39,115,500201,4712425010712,1,128,139
11/2/2000,993869,30-34,221,110401,4710088410139,1,43,39
11/2/2000,1401752,<25,115,110506,4710320224265,1,157,168
11/2/2000,1657098,30-34,115,520133,4711713140278,1,65,98
11/2/2000,1812534,45-49,Others,530111,4710094014789,6,552,558
11/2/2000,1587203,55-59,115,120110,4710126091863,1,62,78
11/2/2000,1605174,30-34,115,100101,4710430000100,1,38,45
11/2/2000,1451115,30-34,110,120103,4710857000059,6,102,96
11/2/2000,1765991,25-29,115,100110,4710126040076,1,78,95
11/2/2000,1885613,30-34,Others,120105,4719090105002,1,28,28
11/2/2000,1400670,35-39,221,500509,20515508,1,28,42
11/2/2000,1892758,50-54,110,110107,4710008111153,2,186,220
11/2/2000,1728231,35-39,221,100508,4716426880411,1,31,39
11/2/2000,1747300,30-34,221,100312,4712934010074,2,56,78
11/2/2000,1585964,35-39,115,120103,4719862260427,1,22,30
11/2/2000,1620023,35-39,115,760132,4714082210610,1,35,49
11/2/2000,1451115,30-34,110,130404,4710057830050,1,55,66
11/2/2000,1779929,30-34,221,110507,4710010030039,1,31,38
11/2/2000,1657098,30-34,115,530209,4710731050101,1,80,90
11/2/2000,1711042,25-29,115,100312,4710543511029,1,14,17
