DATE-CUSTOMER_ID,PRODUCT_ID
11/4/00-110401,74603003287
11/4/00-100205,4710176021445
11/4/00-110502,4710626111450
11/4/00-130401,4711587809011
11/4/00-500210,4710114105046
11/4/00-120112,4711207002112
11/4/00-760118,2100035002562
11/4/00-110217,4719090900058
11/4/00-760606,4717378020160
11/4/00-320402,20541873
11/4/00-100325,4711527066887
11/4/00-110411,4710008212195
11/4/00-110505,20000112794
11/4/00-300709,4710032501838
11/4/00-110510,76277108893
11/4/00-740305,4710690076402
11/4/00-100205,4713020030068
11/4/00-530222,4710028201247
11/4/00-100307,4711521640878
11/4/00-110207,4711408000269
11/4/00-130102,4710088431301
11/4/00-110217,4710871000165
11/4/00-100312,4712934010074
11/4/00-110217,4719090900058
11/4/00-510113,20549404
11/4/00-530408,4710094021565
11/4/00-110411,4710085172702
11/4/00-100213,4710247000584
11/4/00-110404,4710088414649
11/4/00-760109,4712552000969
11/4/00-120105,4719090106016
11/4/00-500210,4710908131589
11/4/00-130206,20415723
11/4/00-520457,4714276280061
11/4/00-130315,4714981010014
11/4/00-110212,4710943100991
11/4/00-560402,4710628119010
11/4/00-120103,4711524000433
11/4/00-100443,4710043100020
11/4/00-100505,4710154012144
11/4/00-110308,4712500130410
11/4/00-530110,4710076132036
11/4/00-100207,4710047502011
11/4/00-100511,4710088422361
11/4/00-130206,4710339012013
11/4/00-520437,4716514525002
11/4/00-110404,4710515533028
11/4/00-500201,4710908131534
11/4/00-110401,4710110910163
11/4/00-130106,4711022100017
11/4/00-100109,4710126310025
11/4/00-760523,4712552000358
11/4/00-560201,4710054510139
11/4/00-560311,4711791000082
11/4/00-110411,4710088414090
11/4/00-110401,4710110910149
11/4/00-110131,4902402376614
11/4/00-120104,4719090702027
11/4/00-712901,4714706813043
11/4/00-500903,4712076005259
11/4/00-320104,4710431100540
11/4/00-110217,4710126392014
11/4/00-100205,4710176123798
11/4/00-500103,2250271000218
11/4/00-110106,4710559123698
11/4/00-110506,4710167116020
11/4/00-530403,4710084168119
11/4/00-712902,4891259632014
11/4/00-130109,4716999010512
11/4/00-110103,4711985100017
11/4/00-100307,4711300986685
11/4/00-100510,4711347006087
11/4/00-100405,4710043981513
11/4/00-760166,2100230001193
11/4/00-520472,4716349020116
11/4/00-110409,9310155202435
11/4/00-751205,20561550
11/4/00-100102,41186000415
11/4/00-110117,4710685443837
11/4/00-100312,37000442127
11/4/00-130204,4710063312168
11/4/00-110217,4719090900058
11/4/00-110108,4710200000019
11/4/00-100206,4711127313237
11/4/00-740305,4711770060168
11/4/00-500201,4710114128038
11/4/00-110112,4718426020064
11/4/00-520425,4712936666408
11/4/00-130203,4710105051048
11/4/00-500804,9310022861109
11/4/00-320104,20519384
11/4/00-320108,20519353
11/4/00-570315,4715833513219
11/4/00-740805,20564537
11/4/00-130205,4710105046013
11/4/00-100312,37000440147
11/4/00-100312,37000445111
11/4/00-100105,4711119236193
11/4/00-100305,4710174041551
11/4/00-100212,8934614019061
11/4/00-120106,4719090790000
11/4/00-570310,4713627810926
11/4/00-530112,4710221666621
11/4/00-530105,7310181509203
11/4/00-120107,4710151201008
11/4/00-530408,4710094021565
11/4/00-110603,4710254011634
11/4/00-530222,4710028201247
11/4/00-100110,4934567312381
11/4/00-110117,4710422800022
11/4/00-110109,4716782102011
11/4/00-530301,4710038850428
11/4/00-100324,4710706650015
11/4/00-530105,4891975000487
11/4/00-520133,4717673011047
11/4/00-110332,4711573333964
11/4/00-530123,4710221666638
11/4/00-530104,8850006267073
11/4/00-100312,37000445111
11/4/00-120103,4711634002297
11/4/00-120103,4710857000059
11/4/00-100323,4711202220368
11/4/00-520457,4718057701769
11/4/00-120101,4719862470192
11/4/00-100504,4710063442148
11/4/00-530104,4711290032034
11/4/00-130201,4710105051123
11/4/00-100102,4710126030138
11/4/00-110117,4710685443837
11/4/00-130204,4710063312106
11/4/00-130310,4902556125205
11/4/00-120103,4710011432856
11/4/00-110507,4710172020077
11/4/00-130315,4713985863121
11/4/00-110502,4710167111018
11/4/00-110502,4710063121661
11/4/00-100101,4710430000100
11/4/00-100311,8801266122145
11/4/00-300416,4719860717503
11/4/00-100110,4710126040076
11/4/00-130103,4710583920003
11/4/00-530116,4710032502125
11/4/00-120105,4719090105019
11/4/00-120101,4710088490247
11/4/00-130208,4711347005196
11/4/00-500201,4712425010712
11/4/00-570308,20467227
11/4/00-130315,4713985863121
11/4/00-130204,4710105045313
11/4/00-100104,4934567912406
11/4/00-300704,4710221168156
11/4/00-560201,4711553171531
11/4/00-120106,4719090701051
11/4/00-120112,4711207101044
11/4/00-130201,4710105045443
11/4/00-100205,4710467221196
11/4/00-100207,4710047502011
11/4/00-120101,4711684600580
11/4/00-590104,4715568453002
11/4/00-110602,20530631
11/4/00-100205,4710035351508
11/4/00-110136,4710254049521
11/4/00-110401,4710088410610
11/4/00-500538,2250078000251
11/4/00-100312,37000445111
11/4/00-100212,8934614019061
11/4/00-110405,4710504960019
11/4/00-100311,4710140102606
11/4/00-100305,4710174041551
11/4/00-110113,4712048021010
11/4/00-110119,4711258002505
11/4/00-720122,4713428003145
11/4/00-500105,4718433613303
11/4/00-530105,4710168102206
11/4/00-100505,4710154012144
11/4/00-120103,4710321790509
11/4/00-320203,4715398106864
11/4/00-530104,4710363711005
11/4/00-100503,4710126193178
11/4/00-720310,4710470599862
11/4/00-560402,4710498123810
11/4/00-120103,4710030633852
11/4/00-530501,4710314473921
11/4/00-570301,4711785559039
11/4/00-130315,4713985863121
11/4/00-530408,4710094021565
11/4/00-760904,4717362904674
11/4/00-100217,8801019421013
11/4/00-100444,4713398200018
11/4/00-100201,4710247005299
11/4/00-110401,4710088410443
11/4/00-510427,20560010
11/4/00-110201,4712500125041
11/4/00-530119,4713080626218
11/4/00-530205,4710731040614
11/4/00-110603,4710254011719
11/4/00-110105,4710046021100
11/4/00-530101,4903111145744
11/4/00-100205,4710247005206
11/4/00-110411,4710085120468
11/4/00-560103,4710032502835
11/4/00-560102,4971883201098
11/4/00-712503,4710299030003
11/4/00-110136,4710088410207
11/4/00-540101,8801023200253
11/4/00-100102,40000915027
11/4/00-100108,87108019
11/4/00-110113,4712048021010
11/4/00-300101,4719860716223
11/4/00-110308,4712500130410
11/4/00-501122,4713645055477
11/4/00-100312,37000445111
11/4/00-110401,4710008290025
11/4/00-110402,4710088414045
11/4/00-530105,4710168102237
11/4/00-530105,4710363723008
11/4/00-130205,4710105045207
11/4/00-500301,4712076000650
11/4/00-760211,4901681405404
11/4/00-100510,4710105020327
11/4/00-130208,4710088436177
11/4/00-560401,4718262000213
11/4/00-530202,4710314430009
11/4/00-100306,4710022409212
11/4/00-760527,4718039006004
11/4/00-110109,4716782102011
11/4/00-110108,4710200000019
11/4/00-100113,4710085185313
11/4/00-760166,2100230001506
11/4/00-500302,4710552060938
11/4/00-530111,4710168503218
11/4/00-130101,4710063341151
11/4/00-520473,4713247002138
11/4/00-320202,4715398208339
11/4/00-100510,4710063315275
11/4/00-120103,4710697561048
11/4/00-120106,4719090790000
11/4/00-100407,4710043654103
11/4/00-560201,4711553176970
11/4/00-100301,4711128778882
11/4/00-110411,4710085120628
11/4/00-100201,4710098156133
11/4/00-100513,4710626420118
11/4/00-530301,4710094004209
11/4/00-100508,4710421090059
11/4/00-100102,4710098150193
11/4/00-530105,4901616006539
11/4/00-100205,37000337270
11/4/00-100312,37000440147
11/4/00-100301,4711128557623
11/4/00-100102,80135616
11/4/00-300114,4710722001327
11/4/00-110114,4710088621061
11/4/00-100308,4710189600309
11/4/00-100108,4717220111459
11/4/00-110509,4710320153114
11/4/00-530126,4711084113109
11/4/00-560325,20057190
11/4/00-100422,4711985000416
11/4/00-760211,4716447022203
11/4/00-110217,4710871000165
11/4/00-501003,20393038
11/4/00-760503,4711703360181
11/4/00-500201,4710291138134
11/4/00-530125,4719859015078
11/4/00-110504,4710334040615
11/4/00-130315,4713985863121
11/4/00-530403,4710084168119
11/4/00-110105,4710046019718
11/4/00-110411,4710085120475
11/4/00-530112,4710094020582
11/4/00-760147,4713888174300
11/4/00-520230,4973271114454
11/4/00-110504,4710626111313
11/4/00-120106,4719090790017
11/4/00-760142,4710177012060
11/4/00-100505,4710018008634
11/4/00-100507,4710105020341
11/4/00-500535,2250078000640
11/4/00-120103,4711524000471
11/4/00-760235,4714541030018
11/4/00-130205,4710105046013
11/4/00-110515,4710063121098
11/4/00-110501,4711885010010
11/4/00-130106,4711022100031
11/4/00-300416,4719860717503
11/4/00-730719,20559045
11/4/00-130315,4713985863121
11/4/00-100517,4710171042223
11/4/00-510428,4944766200105
11/4/00-100319,4902738431155
11/4/00-110504,4710012712513
11/4/00-520230,4712848000086
11/4/00-712901,4902704244598
11/4/00-120104,4710143830155
11/4/00-130101,47106710
11/4/00-120103,4711524000457
11/4/00-100601,4710777118285
11/4/00-100211,4710126011557
11/4/00-110103,4711985100017
11/4/00-100205,4710015202721
11/4/00-510313,4714499763037
11/4/00-520469,4711713350059
11/4/00-130316,4710998000505
11/4/00-300702,4714284287458
11/4/00-110136,4710008242154
11/4/00-130315,4713985863121
11/4/00-760503,20532475
11/4/00-110501,4716701000060
11/4/00-120106,4719090790000
11/4/00-100218,4710022275503
11/4/00-110411,4710579100259
11/4/00-110217,4719090900058
11/4/00-110411,4710088412973
11/4/00-530205,4710731011300
11/4/00-120103,4710011401135
11/4/00-500102,2250271000683
11/4/00-110502,4710063121661
11/4/00-130205,20332419
11/4/00-100505,4710823997208
11/4/00-760227,2100047002123
11/4/00-100209,9556023331146
11/4/00-110217,4712162000038
11/4/00-530207,4710844920094
11/4/00-540222,2270022004074
11/4/00-560405,4710498124169
11/4/00-530404,4710038415030
11/4/00-100201,4710247005299
11/4/00-100402,50000301829
11/4/00-100311,8804108010105
11/4/00-100304,4710327010632
11/4/00-130106,4711022100017
11/4/00-500203,4710908131824
11/4/00-110122,4710386123229
11/4/00-100312,4710096000995
11/4/00-100305,4710852001020
11/4/00-100414,8888240007025
11/4/00-520133,20398576
11/4/00-110217,4710265815566
11/4/00-120105,4714381003128
11/4/00-120103,4711524000396
11/4/00-530405,4710530033039
11/4/00-100325,9557615168355
11/4/00-120103,4710011401135
11/4/00-110217,4719090900058
11/4/00-520419,2230123000481
11/4/00-100205,4710467221226
11/4/00-500101,2250271001031
11/4/00-100312,37000445111
11/4/00-520437,4716545000530
11/4/00-110403,4710175565605
11/4/00-100414,8888240007025
11/4/00-500534,2250078000022
11/4/00-500101,4718433613969
11/4/00-300307,4901301729293
11/4/00-130315,4713720001016
11/4/00-130111,4892218000295
11/4/00-100301,4711128778875
11/4/00-500318,4901987222026
11/4/00-760557,4717265888538
11/4/00-110401,4710088410733
11/4/00-100307,4710705050052
11/4/00-130315,4713985863121
11/4/00-300614,4719860717510
11/4/00-520437,4716545000547
11/4/00-530105,4014612508973
11/4/00-501129,4713645710208
11/4/00-100509,4710421060106
11/4/00-130201,4710105045443
11/4/00-110112,4710549000770
11/4/00-120103,4710011432856
11/4/00-730302,4712297032201
11/4/00-530301,4710735610004
11/4/00-130106,4711022100017
11/4/00-760142,4710177011223
11/4/00-500201,4710114128038
11/4/00-500709,4717265993584
11/4/00-760104,4714910180771
11/4/00-130315,4713985863121
11/4/00-500807,4713489518787
11/4/00-560405,4710498126279
11/4/00-120103,4711524000495
11/4/00-120103,4710857000059
11/4/00-760554,4719111012005
11/4/00-300709,4005808818525
11/4/00-110406,4711663700010
11/4/00-500202,4710036038033
11/4/00-530301,4710186063145
11/4/00-300614,4719860717510
11/4/00-110411,4710110221511
11/4/00-100515,4710632002728
11/4/00-100515,4710058282087
11/4/00-110504,4710323168016
11/4/00-120112,4711207003027
11/4/00-100205,4712494217333
11/4/00-110117,4710685443837
11/4/00-300113,4710722000566
11/4/00-712902,4891259528102
11/4/00-110401,4710088410139
11/4/00-130106,4711022100017
11/4/00-100505,4710018008634
11/4/00-760201,4713888602803
11/4/00-560201,4711553176833
11/4/00-100416,4719858743026
11/4/00-100424,4710088450272
11/4/00-130204,4710105024127
11/4/00-120108,4710357324013
11/4/00-110401,4710110221443
11/4/00-100438,4710063151101
11/4/00-100102,40000015314
11/4/00-130204,4710105015118
11/4/00-520425,3960097006002
11/4/00-110322,4711573333902
11/4/00-100102,4902757148805
11/4/00-500203,4712425010446
11/4/00-130308,4710290004096
11/4/00-520425,3960097006002
11/4/00-120103,4710011406123
11/4/00-530408,4710094021565
11/4/00-100211,4713608110199
11/4/00-100507,4710626055310
11/4/00-110507,4710626622857
11/4/00-520234,4715062874587
11/4/00-520433,4713537800109
11/4/00-320501,20521523
11/4/00-320404,20352523
11/4/00-300113,4710722000566
11/4/00-110117,74261160506
11/4/00-760702,20565572
11/4/00-520457,4714276145315
11/4/00-560402,8712045000205
11/4/00-110517,4710109770532
11/4/00-530302,4710084225676
11/4/00-100208,4710144101452
11/4/00-120103,4711524000600
11/4/00-510539,4719771000251
11/4/00-530208,4711101030143
11/4/00-130205,4710105016351
11/4/00-110120,4710012242140
11/4/00-100443,4710043102031
11/4/00-760557,4713888602964
11/4/00-130401,4711587808946
11/4/00-100312,37000440147
11/4/00-110515,4710063111228
11/4/00-715001,20553418
11/4/00-500203,4710908131824
11/4/00-100207,4710047502011
11/4/00-130106,4711022100031
11/4/00-130315,4714981010038
11/4/00-760512,4714800272258
11/4/00-760142,4710177011056
11/4/00-570310,4715833515886
11/4/00-110410,4710088411761
11/4/00-110117,4710012129335
11/4/00-120110,4710088490445
11/4/00-100206,4711127313237
11/4/00-500105,4718433613303
11/4/00-110507,4710010020054
11/4/00-500903,4719854076029
11/4/00-100210,4710247001338
11/4/00-760132,4714082210016
11/4/00-530114,4715610443791
11/4/00-110411,4710088410368
11/4/00-530103,4710036029048
11/4/00-110306,4903307431880
11/4/00-120105,4714381003128
11/4/00-110129,4710254071010
11/4/00-530110,4712815112286
11/4/00-100312,37000440147
11/4/00-760226,20529086
11/4/00-120203,4711634002754
11/4/00-100512,719859796117
11/4/00-100507,4710626065616
11/4/00-110502,4710063121661
11/4/00-720402,28851030090
11/4/00-100301,4711128778813
11/4/00-520502,4710017023041
11/4/00-530111,4710076232019
11/4/00-540601,4712297650009
11/4/00-110121,4710134023214
11/4/00-120103,4710011401128
11/4/00-100108,73390000516
11/4/00-100205,4710467221196
11/4/00-130106,4711022100017
11/4/00-110407,4710734000066
11/4/00-110103,4711985100017
11/4/00-100312,37000445111
11/4/00-110103,4711985100017
11/4/00-100310,4711300983301
11/4/00-120103,4710011405133
11/4/00-712901,4902704244567
11/4/00-730304,4713792991093
11/4/00-100110,4902555122175
11/4/00-530404,4710186184055
11/4/00-560402,4710628131012
11/4/00-130208,4710088436665
11/4/00-100205,4713020030068
11/4/00-530112,4710094020582
11/4/00-100314,4711767670103
11/4/00-530105,4903301588351
11/4/00-130205,4710105045719
11/4/00-110509,4710320153121
11/4/00-100312,37000442127
11/4/00-100440,4710126170032
11/4/00-100429,4901201906022
11/4/00-130401,4710585930628
11/4/00-130102,4711022300011
11/4/00-100205,37000304593
11/4/00-110411,4710008212195
11/4/00-570314,4715833513073
11/4/00-590603,4713270199812
11/4/00-100305,4710174041551
11/4/00-560405,4710498124695
11/4/00-130309,4711572001147
11/4/00-530505,4710363522007
11/4/00-120106,4710011402019
11/4/00-530302,4710363502009
11/4/00-320402,20546601
11/4/00-510428,4712054600988
11/4/00-500709,4711390437029
11/4/00-120103,4710011401135
11/4/00-100510,4710233101073
11/4/00-520457,4718057701769
11/4/00-100212,4712482050010
11/4/00-110117,4710685440362
11/4/00-100303,4710189600125
11/4/00-110507,4710626622857
11/4/00-740802,4710690042148
11/4/00-560201,4711553171531
11/4/00-110411,4710008212133
11/4/00-130101,47106710
11/4/00-713102,20555986
11/4/00-300418,20356897
11/4/00-530110,4710363154307
11/4/00-130204,4710105024110
11/4/00-110217,4710871000165
11/4/00-110506,4710320224340
11/4/00-110138,4711985005572
11/4/00-100516,4901411157719
11/4/00-100312,4710096000995
11/4/00-100503,6001240100073
11/4/00-731009,20505936
11/4/00-520402,8999979002929
11/4/00-760111,4713888181506
11/4/00-130201,4710105045450
11/4/00-760201,4714957235557
11/4/00-100106,4014400901573
11/4/00-100101,22000167620
11/4/00-120101,4710088490353
11/4/00-320206,4712076610156
11/4/00-500207,4901301036940
11/4/00-110502,4710382019854
11/4/00-530119,4713080626225
11/4/00-100201,4710174003795
11/4/00-500903,4710724416273
11/4/00-110401,4710088410443
11/4/00-560201,4710036008548
11/4/00-110509,4710320154142
11/4/00-130102,4710105002019
11/4/00-120101,4719090301039
11/4/00-570103,4711785336029
11/4/00-110505,20000105093
11/4/00-110118,4710883000061
11/4/00-100102,80177616
11/4/00-100418,4712959001279
11/4/00-110509,4717101101265
11/4/00-100414,4710498235674
11/4/00-110217,4719090900058
11/4/00-500903,20564568
11/4/00-120106,4719090790000
11/4/00-120103,4710011401135
11/4/00-130204,4710105015125
11/4/00-110105,4710046011101
11/4/00-110106,4711271000014
11/4/00-500203,4710908131824
11/4/00-560103,4710032600319
11/4/00-100312,37000445111
11/4/00-130205,4710063414138
11/4/00-100507,4710632001622
11/4/00-100517,4710171083226
11/4/00-120101,4710088490353
11/4/00-520472,4716349020116
11/4/00-530110,4901872810444
11/4/00-720506,89269000648
11/4/00-760950,4717362901833
11/4/00-110108,4710095370235
11/4/00-760539,2100047001812
11/4/00-100207,4710047502011
11/4/00-100102,40000015314
11/4/00-120103,4710857000059
11/4/00-300711,4710722000474
11/4/00-100205,8801019931536
11/4/00-110515,4710626111252
11/4/00-130106,4710583110015
11/4/00-120104,4710126092105
11/4/00-530405,4710492611030
11/4/00-110504,4710323168238
11/4/00-110401,74603003102
11/4/00-300418,4710722000900
11/4/00-530405,4710530033039
11/4/00-715001,20553418
11/4/00-731301,4714692203231
11/4/00-110131,4902402376614
11/4/00-711601,4712187005605
11/4/00-100503,4710126190528
11/4/00-110103,4711985100024
11/4/00-560402,300086631038
11/4/00-100310,4710030111206
11/4/00-711801,20525149
11/4/00-120103,4711524000471
11/4/00-570301,4716114001654
11/4/00-530110,4710168501320
11/4/00-530114,4710201507029
11/4/00-530120,4710094019142
11/4/00-100303,4710772025236
11/4/00-100303,4710189600125
11/4/00-100301,4711128668787
11/4/00-120203,4713758146031
11/4/00-130315,4714981010038
11/4/00-110401,4710199013304
11/4/00-300605,41554641844
11/4/00-530405,4710303410128
11/4/00-100113,4710085185290
11/4/00-501002,2250062000090
11/4/00-100205,4710247005206
11/4/00-120103,4710011406123
11/4/00-100319,4902738431193
11/4/00-520437,4716545000707
11/4/00-110411,4710085120628
11/4/00-110507,4710010050044
11/4/00-760534,4713045102085
11/4/00-510425,20560003
11/4/00-110411,4710109770419
11/4/00-100511,4710294110113
11/4/00-110109,4712048022017
11/4/00-320509,4712076610033
11/4/00-720122,4712301990077
11/4/00-520504,4712936888657
11/4/00-100301,4711128778813
11/4/00-500210,4710908131589
11/4/00-300307,4901301729286
11/4/00-110504,4710323168078
11/4/00-570310,4715833000153
11/4/00-530116,4710221680474
11/4/00-100312,37000445111
11/4/00-110404,4710175566381
11/4/00-500903,4712076005013
11/4/00-110138,4710992231189
11/4/00-300101,4719860716223
11/4/00-110403,4710065234567
11/4/00-100513,4710095958006
11/4/00-110411,4710088414243
11/4/00-120103,4710011409056
11/4/00-110411,4710085120697
11/4/00-110119,4711258002505
11/4/00-530412,4710303246741
11/4/00-130203,4710126194281
11/4/00-110308,4712603100358
11/4/00-530408,4710094021565
11/4/00-500106,2250271000997
11/4/00-110217,4719090900058
11/4/00-520405,2230124000138
11/4/00-530105,4710168102206
11/4/00-100311,4710022102205
11/4/00-711601,4712187000013
11/4/00-110217,4710871000165
11/4/00-520433,4713537800116
11/4/00-500311,25700010326
11/4/00-130101,4710105023410
11/4/00-470103,4909978112950
11/4/00-110108,4710200000019
11/4/00-500203,4710114606048
11/4/00-560201,4711553176987
11/4/00-110501,4716701000060
11/4/00-100216,89782019059
11/4/00-100503,4710171004559
11/4/00-500202,4710114362029
11/4/00-100201,4710247005299
11/4/00-130101,47106710
11/4/00-120103,4710011432856
11/4/00-100507,4710126191235
11/4/00-130309,4711572001116
11/4/00-110507,4710626622857
11/4/00-320202,20159658
11/4/00-100307,4711300986982
11/4/00-110217,4710126392007
11/4/00-500201,4710114128038
11/4/00-110332,4711461660165
11/4/00-560204,4710032501791
11/4/00-500306,4711486340073
11/4/00-110217,4719090900058
11/4/00-300113,4710722000566
11/4/00-120103,4710011405133
11/4/00-110411,4710088414090
11/4/00-520473,20546236
11/4/00-500203,4710908131824
11/4/00-120103,4710583510020
11/4/00-100505,4710018008733
11/4/00-100505,4710128030020
11/4/00-130106,4711022100017
11/4/00-760663,4713045018812
11/4/00-100303,4711326140399
11/4/00-100304,4710327010632
11/4/00-130205,4718429100060
11/4/00-100217,4933121100075
11/4/00-530220,4710094021466
11/4/00-100205,89782012029
11/4/00-100323,4710015202912
11/4/00-130110,4710105040547
11/4/00-501001,4718176048103
11/4/00-120101,4710088491374
11/4/00-750814,4711963803053
11/4/00-510415,4714499490032
11/4/00-100108,4717220111459
11/4/00-120103,4711634000460
11/4/00-130315,4713985863121
11/4/00-120105,4710011409025
11/4/00-760518,4716268095226
11/4/00-520119,4711713180052
11/4/00-100218,4710176011194
11/4/00-560405,4710043004090
11/4/00-520503,4712936666415
11/4/00-720122,4712301990077
11/4/00-540104,4715138100404
11/4/00-110217,4719090900058
11/4/00-560201,4901301046710
11/4/00-110116,4710097110372
11/4/00-560401,15000021276
11/4/00-320108,4710431391238
11/4/00-110515,4710063121029
11/4/00-120101,4710088491374
11/4/00-110217,4712162000137
11/4/00-100323,4715874000600
11/4/00-560201,4711553176970
11/4/00-100514,4710626521716
11/4/00-130206,4711080010112
11/4/00-300709,70501856291
11/4/00-100312,37000440192
11/4/00-500210,4710908131589
11/4/00-120106,4719090790017
11/4/00-300113,4710722000566
11/4/00-530209,4710731060124
11/4/00-130204,4710105015125
11/4/00-510407,2240005000799
11/4/00-590301,4710067376159
11/4/00-530211,4710731041901
11/4/00-110410,4710088411761
11/4/00-110404,4710175567111
11/4/00-100314,4710467551224
11/4/00-760702,20557799
11/4/00-300709,70501013007
11/4/00-530401,4710038850022
11/4/00-100216,89782019066
11/4/00-100217,28400015547
11/4/00-130315,4714981010038
11/4/00-320202,4710573447817
11/4/00-120103,4710697561048
11/4/00-740105,4711863180070
11/4/00-560323,5010415553188
11/4/00-760151,4715808725128
11/4/00-520437,4713452200275
11/4/00-760524,4718436001053
11/4/00-100304,4710174042169
11/4/00-120106,4719090701051
11/4/00-120105,4714381003128
11/4/00-300711,4710722000474
11/4/00-120105,4710857000066
11/4/00-530403,8801051201215
11/4/00-100203,4710176001805
11/4/00-760101,4714670004249
11/4/00-100312,4710543215040
11/4/00-510103,20522285
11/4/00-110411,4710085120697
11/4/00-100205,4710035369510
11/4/00-500102,4718433614737
11/4/00-500307,4711049230124
11/4/00-540104,2270098000604
11/4/00-120103,4710697561048
11/4/00-110403,4710065234642
11/4/00-110401,4710088410139
11/4/00-120103,4711524001041
11/4/00-300113,4710722000566
11/4/00-530112,4715890102432
11/4/00-530106,4710332050104
11/4/00-780107,4714220427221
11/4/00-110410,4710088411679
11/4/00-100604,4710589176886
11/4/00-730326,4718647500024
11/4/00-120104,4710030650408
11/4/00-110411,4710088412959
11/4/00-110411,4710085172900
11/4/00-130206,20307585
11/4/00-100511,4710085150328
11/4/00-100414,8888240007025
11/4/00-130303,4710046031529
11/4/00-530601,4710314226572
11/4/00-100205,37000337270
11/4/00-110502,4710063121661
11/4/00-100312,37000440192
11/4/00-100205,4710035369510
11/4/00-120101,4710088490353
11/4/00-130303,4710046031529
11/4/00-110401,4710088410382
11/4/00-520457,4714276113888
11/4/00-760107,2100248000096
11/4/00-715001,20522209
11/4/00-100201,4710174003856
11/4/00-110605,4710254015014
11/4/00-110508,4711258004110
11/4/00-320501,20491635
11/4/00-100101,4710085184361
11/4/00-530209,4714058833126
11/4/00-110401,4710110513265
11/4/00-530105,4014612508973
11/4/00-100323,4715874000600
11/4/00-100103,4901326040090
11/4/00-530205,4710314412029
11/4/00-110411,4710088412201
11/4/00-110504,4710323168054
11/4/00-500903,20148706
11/4/00-100205,4710247005206
11/4/00-100422,4712031000992
11/4/00-321303,20526573
11/4/00-100443,4712851101114
11/4/00-100201,4895060150316
11/4/00-500201,4712425010712
11/4/00-110502,4710063121661
11/4/00-130315,4713985863121
11/4/00-500208,4710114308119
11/4/00-300301,4711039232190
11/4/00-130201,4710105051147
11/4/00-130204,4710105015118
11/4/00-760549,20513054
11/4/00-120101,4711684600559
11/4/00-100510,4710126152007
11/4/00-300709,70501856680
11/4/00-130201,4710105051109
11/4/00-110306,4903065141502
11/4/00-500301,4711046199547
11/4/00-500311,25700010500
11/4/00-100505,4710823997208
11/4/00-110107,4710008111146
11/4/00-760734,4713888702244
11/4/00-300418,20356903
11/4/00-110501,4716701000015
11/4/00-560204,4710036009804
11/4/00-100312,37000329169
11/4/00-760116,4713888603817
11/4/00-530505,4710303235790
11/4/00-100103,4710126040663
11/4/00-110502,4710063121661
11/4/00-530104,4711863613059
11/4/00-130106,4710583350718
11/4/00-120109,4710011430524
11/4/00-110106,4711271000014
11/4/00-100314,4711202220375
11/4/00-130203,4710126194281
11/4/00-130208,4710105051642
11/4/00-100407,4712067898884
11/4/00-760520,4714541020071
11/4/00-100312,37000442127
11/4/00-300501,82984258189
11/4/00-110107,4710008111146
11/4/00-110138,4711985005572
11/4/00-100312,37000329169
11/4/00-300409,4975671973419
11/4/00-590514,4710049000973
11/4/00-110401,4710088410795
11/4/00-715001,4718387034025
11/4/00-570102,4712430006243
11/4/00-760633,4713045038421
11/4/00-760593,22972004664
11/4/00-130204,4710105045313
11/4/00-120101,4710093080044
11/4/00-130308,4710670200100
11/4/00-120110,4710126091719
11/4/00-500601,4712936669980
11/4/00-130203,4710088432735
11/4/00-300614,4719860717510
11/4/00-110407,4710734000318
11/4/00-100205,4710015103370
11/4/00-110411,4710085120468
11/4/00-760929,4714082980018
11/4/00-100515,4710171052222
11/4/00-100205,4710015104438
11/4/00-760517,4715140036913
11/4/00-530101,4710036000832
11/4/00-520508,4710017008178
11/4/00-130208,4713134864818
11/4/00-530111,4710380020111
11/4/00-500103,2250271000218
11/4/00-110217,4710871000165
11/4/00-110501,4711856000101
11/4/00-130204,4710063312168
11/4/00-530301,4710038850428
11/4/00-300607,4718926582833
11/4/00-100311,8801687000206
11/4/00-130106,4711022100017
11/4/00-530212,19200020480
11/4/00-130313,4710857472634
11/4/00-100205,4710664900016
11/4/00-100310,4710866000507
11/4/00-740105,4710690001022
11/4/00-500804,93447706
11/4/00-780510,4712814168888
11/4/00-500903,4710724416280
11/4/00-100307,4711521640878
11/4/00-100314,4710467221516
11/4/00-720205,20470036
11/4/00-100205,37000337270
11/4/00-110411,4710085120628
11/4/00-560102,4971883201098
11/4/00-100312,37000440192
11/4/00-110502,4710063121661
11/4/00-110103,4711985100024
11/4/00-530207,4710312030287
11/4/00-110504,4710626111610
11/4/00-110509,4717101101265
11/4/00-110401,4710579101003
11/4/00-540617,4715137100016
11/4/00-100515,4710105026411
11/4/00-120105,4714381003128
11/4/00-130205,4710105051321
11/4/00-760101,4713888702657
11/4/00-300113,4710722000566
11/4/00-110401,4710249002012
11/4/00-120103,4710126095144
11/4/00-130208,4710088436177
11/4/00-110402,4710088414328
11/4/00-130108,4718752200017
11/4/00-100205,8801019931536
11/4/00-520425,4710017007010
11/4/00-110401,4710110510523
11/4/00-510527,4714499810335
11/4/00-530105,4710308000294
11/4/00-500102,4712054700237
11/4/00-130309,4716189000767
11/4/00-120103,4710011401128
11/4/00-100213,4710126012066
11/4/00-100516,4904250208987
11/4/00-130204,4710105015118
