user_id, business_id, stars
9qjLfaAqMxgfqdtTlPwRUQ,yVanb8fVmGtQFEYw05lZUQ,4
SlgpAnj2gQd44EM_Uq6DkQ,6BcIG-1lnc58bxTlxQq17A,1
SnW3DwEKu_LWeuYnS1AMaw,gTlDDzDEHyDQ6iwjNhpI6A,4
U5YQX_vMl_xQy8EQDqlNQQ,2YsKefH250qxg28QCyEWZw,3
nHeB0gl19LY7zdsZjn_qPA,RnAb4KkRDmWUBWhhZhugZQ,3
#NAME?,3aRt8JPhjkfvbhqb3kJsbg,5
E1szdQHhFDwO115pGDh_Xg,hcjnOtiW7Bdym3-7PaLUzA,3
qlC607Cyp0Mj91vDFvkp3Q,HrZthBWIpMna37S22odfDA,3
6pzA8EDhHgW3A5-rBObhBA,DFbJgIEg-lG7fSc2LPC5Xg,4
0N9bSCmoJMoGmR0EldzjQg,ysJo5Jdo29XOBCnKrbUKWg,2
7cHcDwzMSJMRaI_pgFNeZQ,iVTw0miizU79B4TcT3mJnA,4
DWfos3PxcrkqAJoAZHEg3A,8K3CRM4COa0SSBEvli0fJQ,4
6x3aIb8SLZcOFcHEcWBLog,w0XjeV4WIUskQy8wwQf40w,4
G2ToQ5eT91v2hkIT7I4X7g,MQD3EvzB7C8zol6kBxBrSg,5
HNsPd1ieGqZ3lvpjDhcd3A,gy5pr5bFAjOL5rERSdMCLg,4
23cjtl3AWJtxKL3O78-Djw,o7AiTlyWUrBSzdz6oMHj5w,1
UmTMCfPlhA6kJLAsLycSfg,EWmwbOm_4UhOtvLaBzHpPA,4
bXq3gieHC4jry6c_jgihpQ,DkZuVzYuylBanEsWK7mNGw,5
8h1r7mXd-H225yDgc4EMPg,AOaPB7XYFcXx5xkh0ldM1w,4
Kp5KHBSmV-Htc9NeSjJfPA,A6lKCuTrDSJ_eFKyumZCJQ,4
HJj82f-csBI7jjgenwqhvw,K4cpZcZVHxc13y0ekvDhFQ,3
dJtFy2jc1R5cSBab4BLORQ,RNi6tW22UMgHwWLAb0mYdA,5
t9e9-sMgkg0DhNHzstc1Ww,qcDFrv2EQU9GeIAAVqdA-g,3
jFstakj1H7l3zuVESp0Ygw,cfggUk66F01Av4YWZJXcnA,5
xdYAjnWeAHQfcLH7c2l4OQ,NVwIn5UQokETKIh9fECYMQ,2
uXd-tA7nboj-9nV0vLTh8g,NY80DkkCfEl198JmwtO4pA,1
0KeT9NKimYkHN0wlrij-dg,YJ5CSYTHwZlqnR61P_lY9Q,3
7hlF-dR-m-e8nFZMWao8cQ,FMOWO7_mj8lSZnV3WqpGiA,5
v3YOx9T4jRSw8XP9Rd9H4g,eUuKXhloFVHdQsLdodcLbw,4
Xxvz5g67eaCr3emnkY5M6w,FdbCq4kPInhZlJKEYL5P8Q,4
VOq7QFrmRc96rchnJUxudA,NqCHqgF_FY0Aw9gD-Z3ABQ,1
gj4tQ7TvK_qHKvNgIljqNg,Bhj4G0ArZqRvz9DprbNX3A,5
x2o4DyS9DUUTD2S0vwlDCQ,BmSLyxm8b86dtzwuT7LqBA,4
Nh-ztLj1IxS8ROHQqDFSiQ,HQcel0uvg7N7KfhHJChfSQ,3
umZPUpLSJuCTXLckxA4nmg,GXdnO7m8X4tjVl7MXHgN4g,2
7UZ5w4eoo3dJOWRbHEaYwg,TEyX7oJh5Lj_YsHwwx3muw,5
WIu4IqktLQ6Qm46L5r5Baw,QJatAcxYgK1Zp9BRZMAx7g,4
E8w6O_CXuluNeo4K1JMIbQ,#NAME?,4
gtEjMgcW74ZcG0zzMctmKg,hL5tldgv2eLcL-AUnPZ9gA,5
CNaaizAUc2c4WIb1M3BBPw,tNP02RaH2XAMs91fj8d-og,5
o0p-iTC5yTBV5Yab_7es4g,e_Nf4zAA1KZq80aoy3v8Ng,4
S10Q9h_W-MKyog8IdcCNCQ,wfnvI08SMHeIH6_lOeZ7xA,3
KxrTQnzr83z0HZnrAkkeGQ,4jUj7xHIhdHpTrb0ZXSToA,4
tKWTNMd-R3G6VKVKxk2DVw,LNGBEEelQx4zbfWnlc66cw,4
M4yYtAXehUzaHB1ghl6EXg,QeDkfLmXVguytF3Of9zg-Q,2
kzRq4H_nSf4b3F_sdymWSw,DVJkxZkLKS76Khb2y6XA6A,2
HK-TlD0yVA_tpTXZxfzu2w,I2ICTCvPIfElZUr_v0KhzA,3
PKEzKWv_FktMm2mGPjwd0Q,lOQPeguczAueJnLmDUTfGg,4
8Ae52apMLbD3jhHcaQ_Zzw,G-5kEa6E6PD5fkBRuA7k9Q,3
2v48a6qYAdZdynQeB-qAMA,QKhAME4uxgrOn-Aq3OURUQ,3
zwo4S612wfakZodLQ8aMIQ,9W8Sqz0T5tTmX2Ejr_37Iw,1
uZXbI_tBHtEt0Y0UEAYz3g,jXyy2Vc-Dgp7QguQJSfnXw,2
wxQCLMnuVYbdtmQCc2ryZg,RqpL5Y50F9exjyHfpTzp3w,1
fVILhIglx6RNOXQba5t4kQ,LNGBEEelQx4zbfWnlc66cw,5
uTu74kG-S_54TpMNtBC04w,CfxVkwEJk1NAqgqMSesLzA,5
5wRCMyU9dEdkja_mO0qfeQ,bjJcDCx5uMUr89nxBdGizw,5
0DGh3LaLFDDES3OtOqGq1w,_3olhuCXhoqjy4M2rBp1YA,3
zWWcik1fRPZviBCQLC26FQ,HJSDWSAcyOfP0LgH5CEUuQ,3
cH87FZ31P6kf9oU5JgUTkQ,z5dE6ACPVnoyOOiAynMhmw,4
sAEUJb9C6_ekgc8BIScZ5w,lGHKD69zMlVwRaG7sYBe0A,5
c2MQ_LPuvtiiKFR_-OY9pg,j07a-18FmUsMHqPlxTotgg,1
_d74r_wGLwE4E8MxRKk-FQ,v_yCY6NCwxCPIsNZR80UfQ,4
QYobbHEmhLGuS6QDqVRTLw,5-kKBLxNF3kYcDVgZyRTmQ,4
xEbCNG-3GTw-OxFusnVP9g,g8OnV26ywJlZpezdBnOWUQ,2
N1eblziJZ5N4OcO2HYWZFA,mvyVz0gm3gdPVGg3M-o75g,4
Kj9cFO70zZOQorN0mgeLWA,GRTKpAPV523YqJpD3g4VOg,2
PSI7wvuqEhhV9Jh_fP2eZQ,l_GV0hgEoTUf70uJVT0_hg,5
8VkGyOMqDRPuLFTbTpXLeg,dVhGY-mNwTWQzK01Zxuclw,5
Slp2CsM93OBoTrbt6iPpvw,Woqed5Fw95J6oEZxIHiBgg,3
KvNTqEG5tUDyrhX4o7NENQ,CLNqviorDO-pQvxTTy3kbA,4
hdCbb8fTbebPZl2TQC4HtA,tZkUF9LI9oxtNsZtsbpfVg,5
zzPvEodjvLPe-5NvV0U_cg,SAfuIUZMXrOnb3LWyvYjDA,4
YA-caxALI4C-eCiSM97new,TeaOjHwZmKYlD9ce1l-8Ug,4
jwctwzboGhQmtC50Juxa9A,tJcpzXzykNSLuzWwa1JQUw,5
TDASnrM4Siq3JIhGiG2Nbw,uWoctOrWMrL3w7jc8fFhgg,4
Xwnf20FKuikiHcSpcEbpKQ,cA5DOLBmD_XoNmgj7e3caA,4
woT2AcKuonN5L1N8h1HGMA,lKq4Qsz13FDcAVgp49uukQ,4
#NAME?,olllmpQVBHwOQmarQro2fw,3
le3Xn9Mheb1hNxWurF7RSw,ajoqEHnCZTD8-8GqGLq9-Q,4
oWxy_YR6n2w8e9L00hxhPw,Jxi4Jb7yp-QfYUeUaXaYKQ,1
_ReaelzjXLsmi1BTbvCINA,vgwkBDNEWR_pkQGp1UShfA,5
KBHTIaz-OdXukREefkP4qg,Adq9HEkjkM5qMppiwa7OLg,3
lf1m4CbheuUR7fFZoLGRvA,uCgHhVx88-23VCZTdh8hxg,3
#NAME?,L-Yj3Y1bYKTSg4uE9KTVBw,4
dnb5YD_qxGybsARPG3bQ0g,_nUQ_iT_JEdkMN7c-wqkBQ,4
s2o_JsABvrZVm_T03qrBUw,cghHesD2NXV5yUu-ZAxE2g,4
OVnfDg-KuGWyDocYdKkmPQ,LwNZ1AR4_5iukgQYuhmTOg,5
0hZfE2He1YssM_wEvKhfcA,qG_WEgPa8MBo1dPUOkTMlw,5
EiwxlbR8fb68lMgEXhcWKA,RLFIsHWmOFm-WsGfOTmH5Q,3
QlRsVCCytArycuuKSyUBLg,iGEvDk6hsizigmXhDKs2Vg,5
yy_KQA1FtwilaG-7LB4BgA,xVEtGucSRLk5pxxN0t4i6g,5
_v0vHYNotjS0wo6dwCCpGA,vVtCBuxiMkuGSl4qOdWJwg,3
X-VOe5bzT9EJu_L_Bt0nLQ,paCgjLEUEVM38VZ6Sjghgg,3
2MtL65B0hy5L41TFBRIdYg,IS_IWMsFRJii__17LsP1Og,4
VLy6l8L72adD7iTBNqiPXw,0xUKfmnzPSl8HQz-K_-0Ew,5
IEQjRwcXUJQ4J-x4H6Nfsg,HhVmDybpU7L50Kb5A0jXTg,2
ltTLCzM4p-1cnC70SPNfSA,qTTBJ83d-nWSnQpXyd44gA,4
NYxQwZ7ftzfBeE0HJolpEg,cJWbbvGmyhFiBpG_5hf5LA,2
eZeBuiVZWT7u3SktO7mv9w,fN_I3jP7RD2llubTvhXtKQ,4
Bf-X9oxiiRvzgrwguUWoeg,Bux3uz_RHXjYrRdNZSIKBA,4
BkMqpJikNc3r5itc-ui6ww,74wRr6PP6lbaL1YzUcYGAA,2
Sd357RRT7uLQ3v52aQaLqw,7Ug8zCmY6iDTewxWqeYQ2g,5
m7z-tX6XDZ27xGhGjnI21w,xkVMIk_Vqh17f48ZQ_6b0w,5
CQ67NJigSe5-uBDX3b_CUw,y166Ve7c7y2EnnePytr71Q,4
IrrulcUUCHg3deMsrdF_xg,1kHr1RTkm_J-dfrq-HPBug,3
E0v3KkPKsizW_RW3CKQj-A,iDrlmWvum4yrNhanInOyOQ,5
0EJNWlsatHyfSr2jJ3BJ6g,4k3RlMAMd46DZ_JyZU0lMg,5
4KbUaerUBoiUwZGMHKVFxQ,pOvTYClFgMm-wAXPW1CnhQ,4
Z88N6qly3Dp5C06XbZ9IMQ,LpJvitnw7vU5UW-3KE9kjA,4
t2O6rs4fZeY9o6ZY52RyJA,TkSIb5m9KXEBq2hViJwuXg,5
8AwcaBJjiMpQ__FPxktwwQ,S16YsO21x0MOHWWhN5HxAw,5
9J7ifUhXuHiW4hsWiMt6zA,cKcLn3s99NyTL94NDpOzyw,5
2-01LlVLrCujcL1kT2Xchw,po0p6NIro0cDrmKkcyPy0w,4
0GTanD35lGadNgiDp_a8cQ,YXdriiIKA4b1nQiRQ4XaDA,3
wd3xoNaDLib8dhQ7BxUl6g,KfaeDC-oPE6GTfBvdF9x7Q,4
LRv--ZITTTiKRXC171WHtg,HL_ii9f1l1uqbGLBZi0EBg,3
8l6mJUy1jMEjso7iMQHHgg,B70iTJjcPkuYn8ouUewWgw,3
Vqp0dpug9Db-kFHO3PkAaQ,GHUHWAaVjKDn74r50EKKMA,4
W1RXN13QRcnnMQImd2rhKw,qCJUzinB3XxrLM6ATBJh2g,4
w2PyT_BYJSHOlCyxh8LzzQ,mmbXj7CmjGbH-wR3j6cD0w,3
yxtwZzmnCYiMatSeT65rAA,WRQ-9LluyivReFiQZFUujw,5
dD5vTDPzv_79m8_zZhc9hA,p6Rf2hsyF1eYVJk9ag3W2A,5
uPtcm-krVuWIyY4UIJqDFg,H9a6IRS0edhW343Y2kXSSA,3
loHq4MfAzNeWidlVBK3k9g,Md6895ZtS3FA8a0pUaH6nw,2
zKCAyo1rdFKu8xQGivJeUw,_8VkSb_Mryb6bHQxSWB7Pg,2
4qmjySJprpPSKDoxHLIuEQ,G7vqAwER6-skAbsDp6jLgg,3
3MwccEgTNoXgc-en9e7Qzw,0oh91u-VcUopMsdHJvF-CQ,2
EiP1OFgs-XGcKZux0OKWIA,o6Yor6ofIw2TqM3mN28Kzg,3
HkgxlKEdsdEK-qsiBgrq6Q,YzlgswAwmpkMQifS3-YQTw,4
jjogE_kPPMjxKvDEFlct6w,GIx1awHeMv4drFpqz-1t7g,5
wi0dVER4HBLYEmYHoqu-Ew,hHe1mFDxxrtejXHfiysJJg,2
veLWPGA-1MMtcRNDYWm-BA,irt97q32ROIgQJOEqseebQ,2
MWuVbyBgP4vD24Rc7UH5xw,SUqac8vBnv2nWAJzSx0r1g,4
1XrB44t6fDgSabcsWbI0Qw,JpgVl3d20CMRNjf1DVnzGA,1
w5bwTIjGTebtlWEEAxfKhg,JkknsADNODDvDSmX5scAtg,5
L8cvMZLWmM4qWTl9SkxJ8g,#NAME?,5
8YZoHo__JAcce_7nwuyAVw,75SBuDApJU5ca9tGC1Pw3Q,4
uaN7sGhKZ_N8PPxDFmLdlA,#NAME?,5
eq8AqFaTMBL4GmAYf1vUeQ,NVsmDL12AWwovFsuBMD1jQ,5
_N8YA_UiSwUIXoyHBx_qrw,QqbZA4r5g1vCbOxOAKJgWg,3
gMfkWTxRVZtJAMm_adQKsQ,487ZwV1pjttfx_kdqtIl3Q,5
OLn8EvPsu4hNug8V5PF2jA,jlpseJr1CS8aCMieENkQ8g,3
x_kJi2ozLPgXhckevtjStA,0zgu-ktM767MGgo8DN20-w,5
ZTKSgba01lWMKT2RUbCGrg,bhqOSajw2x1NLQxijsDVcg,3
rypcWiSNGM0suWsiSLh9xA,p0iEUamJVp_QpaheE-Nz_g,3
8k4hOmF4tJflaUGsUIdqMw,qe0MCxqSWvpJGD04yyLKXw,4
ssgRnGGXxigWTEXM-n92lg,tJ9-u9MfpVbX4X2miIJ71w,4
7HFkF9A2xaHxLqwcFnJ0JQ,wxL9wgxLeuMMfI6SAXIzJw,5
9W73B44Iw8WslrTNB2CdCg,f7i3uVahlfykAQvDxx4CDg,3
N8bPJNrqCGuUAazxqO9vHA,KVqWA98XZwGhJ3YbFNi0vw,2
Wu0yySWcHQ5tZ_59HNiamg,tH_ObhULoHCb1n08pbHgHQ,3
VvYC7DUlWds5H2fs8nyeUQ,#NAME?,1
SxcN4e5SKNhZ4wfEUbAMRA,6c9e9qH_AdBYQnm7dyiDAQ,4
y-OW396z2nqGyyklOLnVjw,MjD_bzVtkAIviFsNFGy7Zg,3
ImBb4MxG9wfTkZfOcfZhJQ,jUF7BSWB2s7Xgp5PbISbsg,4
n86B7IkbU20AkxlFX_5aew,Knnc473zh8m7IBC0oLTHkg,3
6cW8GuKZyFjpg29djEJoPg,5foBHyoMbLFanSck9Zp2PQ,1
zsZVg16yjZu5NIiS0ayjrQ,fCkfyCr1gFczZC816a9pOA,3
vy6bsyGB80NX24wddBb--g,Qy5hg5zVG76Pyv3nrPE22Q,5
2oTG2GrBpikkonRxQywI7Q,6CjVFTO7F-q8BP7oQKB_9g,4
2VKVhy1SwaixHCeiWglLUQ,2xlQ1OA8iU2V460CgS37-w,4
4KbUaerUBoiUwZGMHKVFxQ,24Dii6bFstEhJyb2i6u6xA,4
W5GNz_rDc9r37Uav1mdocg,2s2ww6WaulfOEI16s1uyDg,4
kSOkDKEdCzDjOVFaqOcTKQ,G5ON5SvPJddUi6hDjmsTOA,3
UVVzF9WtTkTODPBTetJUDw,Ks0M3J4vZAKsHPuCINz5fQ,5
j97PtHlFcx7jhmV_1eQdtw,cYwJA2A6I12KNkm2rtXd5g,5
hCy4Kkyo4N0fFLMDpKjYyw,dWk0mbhj79pK3WBp5oLtpw,4
Pm1bHgmnkOJOFkHPAr7PjQ,El4FC8jcawUVgw_0EIcbaQ,3
WnUDyIE3YWdHcON-i-1MKw,YNpwfdqBeP6j8aFrJp2sQw,3
Bwa7MWEM88FtiNLaXWCkww,rqLksDzegxNXMWwZk3eZnQ,5
3yMtpQ_wV4ZGg6E69uE1PQ,59c3Cp-p5i18xFCKUuCkFQ,3
U_ocWuKYVev4OvcA7xIGwQ,Q7LXetNm-Aj34cv37TMp2A,5
NcUPsHsnF7HBbVjjmoYElw,b-RSw4G3HJvGfwvRLzuLPw,2
75DUiVsWkGZRW--zySVORA,rxA9c0_XObabVL1WCTA4FA,5
hMY0wsj3VxOaBixV_6YnuA,gjATEWAllTfxfxhGqJ93sQ,3
GtMg9Ooc2ykPD0OV5P3pzw,ywkw13rZ9xIv1s3CibF-uQ,3
wxQCLMnuVYbdtmQCc2ryZg,lHCwqXdDSmlmqe88WpjeEg,3
mgBV3YmtaEqKmvrOHKQXfA,qME1CvFxSrhqE6-YGcp3Rw,4
HmN7p502YMJGkBNv5bzi1w,t-o_Sraneime4DDhWrQRBA,2
JKzqdJ8Xe7uHHcQo5vthNA,VO2WD2hE1jLyNFCja3XlGg,5
Mv55A30nEcAl3vk4qow5dA,ghDNHpqETRJGxG5iUtaZtw,3
wXdrUQg4-VkSZH1FG4Byzw,1j9BbuiaVYQWyXyUjb3rHg,5
NGLufCod1pP760aBucp3tw,PZvclt8AcdAbIBh_tuJEkQ,5
L8cvMZLWmM4qWTl9SkxJ8g,wAKV6rA1QppMTS3-FXRTSA,4
qF1V8GyuLL5Fpv40Cyturw,izl2fi4Ya2W3GqpQ928oSQ,4
A0Z_UchZuzddAJjnay2f0g,DZwXQUa5KGUcJ0y4TO1pFQ,5
n5HCox_qsCR-DidvPzyctA,qaNt4vtVdge_S68DVjw5Jg,3
X1Cy1xsDawDiH0o9dmDIXA,HaWU8ICNtjIkCN_ZNrx1hw,4
bOHx6q63sD0jhtV3CLolhA,sDT7CvVLsPG1JizVddhxzg,1
JQlzHruOqwMuueStY_9_DA,E83nSU_y9zedOzQnkTjV1g,3
iJCtRAlSvxiUuKlVAnsq0A,L1PsHcUvdiZvViwYjwGK-A,4
sOL82Hbfza89tKL6m_wBJA,A-ToCCe7d2lWM2uXGVMO7g,1
s1hZZMkaWCql09X-cGUQEQ,VhEWjWUrcHFFNAyZN-TzyQ,5
mFwRTTDW0Yr-rFkTF2cFsw,e-YnECeZNt8ngm0tu4X9mQ,3
TFWX0c8ohwSpeMEcL3sgow,1FMIjdO-BLUoc9lghdcnIg,5
-C-l8EHSLXtZZVfUAUhsPA,bz69msmKwRjWQzN-XwyV6Q,4
yEmeRQb4WH6NN0IAaTX_lw,jGajKCm6-urgLQeNyeL-FA,1
4-ut9noMzEf0is9W-8CPnQ,nrlDTd0_h3_RjUysU5fiwQ,3
LoLmkPhGZr-2FlWSUCE-Kg,9ET_RUNztevq4_OLAX80Gg,4
tAFMvCqZel6t6Fp5QdxD7w,2qjvYspb3bEmCaw1vmSk0g,4
ePWsbOWDTJcgIus-BFuKpg,j7HO1YeMQGYo3KibMXZ5vg,4
miClbIxZOkKbOhNmbCetSA,DqcD3YflYhArFsC4KVUnOw,5
750rhwO7D_Cul7_GtO9Jsg,znFlsnCysqAmLS8mL-L1ew,3
a_5PHpKHFQYtVgEr4QTUMA,Xj7DIGRHEchJ-VVdISazQQ,4
5CgjjDAic2-FAvCtiHpytA,9ePd14ukO4iwaKRcU9OSTw,3
C0pdHsyteZwP-7R1yhJIeQ,DokbdCS20re-Jo-OqKRilQ,4
7V7hxX3R7889HvKWJqgGWQ,Vbal-AZnu2w6NttIKfdjDg,3
p4WztGxrJBrVWmt-xmY5Fg,GIfZNMP0oIJCje_Xp0Bgrw,3
BcWoqczYhcM8_qQZGc9zqQ,VeVjZ8aR_zFEM9jKJuvraw,1
peVsgFj0qa8SErmzIDM0lg,b959iSBSYuuhtiEmv6VIQA,5
dArzYnlZh0gBLjA6YkJeoQ,Ql_yYull9tglbdsiNZcJiA,4
MXE5dJEqzzfKDLEGkHbdVA,4CXnWcTTgwBkkcQT6_6ppA,4
Z0GA65zCMI4ska4iHRr8Bg,SgSVJWgMwFteYyz4OlHu9Q,5
e0AUdCu-jeOkLImiEzlTDg,K2CdjES-IZDDEgetOnf0Vw,5
LGoYq9EufN34Es2r9i5mpg,JWDiG0nSsM7GQ9QFRTxU9w,4
wFDewm6fvtVRZ0te5em63A,vx4YAA02Qz6khRD1fZ1MFA,3
uz1_cds7yyehTPYnrArdYA,yykWaXdUDEatMwbzalN9gQ,1
vX72EYVC9tff84HgGWPv_Q,#NAME?,5
R7G6h1iMjTfBlJ_7_5lTJw,SjgeuBlgKER9yegpoxT99w,5
BO1A62kTQk4MfwZPOD9sKg,J6sLDg0ZdWch_1S8hyEbgg,4
Yl7OYdHuYmr7K-IW9_ayng,h_4dPV9M9aYaBliH1Eoeeg,4
YEZNR83u5qi3-boq-MkdaQ,6qJPWV34kpdC8TUWEZvWOQ,2
UJ4uCYEppIIo9IRGMx5E1A,tEaW0zgsYihSTjysrpXaWg,5
bXCOHfm2PK-L2c0mH8Iy1A,eaNenRk_liZBERFFLCXqqQ,5
iX1IIVWt5__u7ykkczLsRA,2UFl9gLOQrSGY2sPu6U-kA,4
j6Bdnlcu3mwrDmDIOPXbSg,eTXYID00jGxq1vZpntBUFw,4
j9vih1KD2r-NLlaHfZPkRA,eBj_YyJU5jVu6tbZCkdtDA,4
i7QG1ixeuFwpemeLvmRKHA,sLxbYuDP41cMMCsov0ULOQ,4
pMefTWo6gMdx8WhYSA2u3w,u-3wk-2mnsjy0YIoEg_XjQ,4
gwFDKT3MoW3mBm0n9P_ATQ,-9Ir5OiFiOszIgeFgalXcw,5
P-3Q0haxyKO3JLHnQo83Bw,01Ov9eDxKRY5k6ImMdiWLQ,5
QozLnf7sjzQ0IRzEAsepKQ,LHMPtp-2fsjSsxrLxtLeXA,3
uBHRgjD2xy77JCVm7CwmOA,aE-02jgBVhV56x0kbfvSIA,4
mLmgtTwuryDjJAQrSZ_w5w,VatWIJnfdVahCRQWDMqEyQ,4
U1XB9-3lh8Z3Eki6qU-v2g,pr8Mha_nXhkONtwmj9ka4g,3
jR00ESlM7Rmg9tFYwMbh4A,UidEFF1WpnU4duev4fjPlQ,4
CTaZ3ebFGQMHaLZhnO2EuA,ZspvlO5Dvtd517YhVLJJ_A,1
ZnIaEvJwrxlBUjimIpx2Qw,ls9yHpiI4Je3gm9W4BejLw,4
sWKaLjpYG6VABf23CXDhyA,oXMvjbVKKr629a2FTxXtJA,1
dmRueUwj0JMTlNZfTj3ZWA,SDSDJp-d_qUibvLF2FfsCQ,4
X0ThBT2nXkeEFzd7RSuy6Q,Eg_M8eeu9SDEdbP7iUmVbQ,4
oigPots1DGB1tRxb8H-xaA,He_4k_w_8bjWnoepahS2zw,3
5wRCMyU9dEdkja_mO0qfeQ,xtYiHTmunjfCN2sUaQxBjA,3
Jbd1x8jj3EgOkQMZ3RImKw,0XHMciYfPq7HzEiLCknaCA,4
19uBC840gZ-BrIfI3Fae4w,RJtgNpUFthlJ5grLr16GxA,5
rt3PC7WCgCKsoufmQJELfw,s_S54MoWhQxYCsjKsn_TTg,4
0lv7YK1Jmwp4iVWUIjHqcQ,c4-w_6Xv4i2qRE3c4Qas7w,4
fcD5KiJ_ACTsU6zLJR6CuQ,6kq9oLduJAYkb2WjAb36KA,5
s-QuErK1oRlAzT5qnO6FOQ,MeEvtL0DA11Vla25vix_0A,4
hzKQOJI8-7TM-BstJpSVCA,rTS8LsUmNIiXsXydE49tPA,4
NS3B17yHv2lBJfGuwSmVNw,#NAME?,4
Y1N7LPhi3xAq3UBLKWpWNQ,xeSE3ct_V9U3_ibcrpb3_g,1
QrtY7-PmgiBkBT8LPYSqwQ,5TY6bUT3bbl9aHItiIXXqw,5
JgW2N6iok_iBytH2A3v5sw,Yu_WYzA4zIlCxAWqpDJchw,5
MjuZV5DMV87iDhkNrqQkPQ,deL9fV4Jw3XhS0WqGRKgiA,5
vwLV4TkRMoghs86tB1Ke8Q,be_yaOiBVVHngU1jFQV2rA,5
AhoxHm569hH_PRkoegDwcA,478TIlfHXfT3wvww54QsPg,4
JYcCYNWs8Ul6ewG5kCYW4Q,EAwh1OmG6t6p3nRaZOW_AA,3
9W73B44Iw8WslrTNB2CdCg,PoiXD7SMaa1iHElGb-OERA,5
ykBj3RG8-bSN5FOLAccGpw,DZwR0EIPKlmC3mMLhTkqcQ,4
ZC0v-coaz3wUgXL6yjphjg,kG4dBv7FYM7y5msCKb-wcg,2
hR8LdFd3hskR0eZbuMT31Q,xkVMIk_Vqh17f48ZQ_6b0w,4
yUyJf21ghBaVyyZHyOGGhQ,hEtb2D81MtRfKuAd1FdV6w,5
i1-sgxLbUNpVq2_3bNnZHA,hIUKufhwR6Ifn7bi0-phLA,3
SqVUNVeYJblyoUz4e-Fiqw,LLGGe9k7NTVy1Z2wH1_Uew,4
KGQZvfuthc12iq7p_VzX-w,SXfb2X6nTPC-IPhPiIi4Ww,5
uT-yzDkY79szXYNWk7zDzQ,DyOzNIeXUksPNLXYHnB-oQ,4
LGoYq9EufN34Es2r9i5mpg,AVA3AwMEHfLY9anV3WgDXA,1
PIG12rx9hiH4xf9_KBMj4Q,D4mjIxNRmC7ZTlLFVxSyuQ,4
erJ1HQwavgZx4996SMIxrA,_PVqHUwjev4oOXomC7pk3w,4
3MwccEgTNoXgc-en9e7Qzw,PdUMlF2CIGPA_kxc04UmhQ,5
d_uSfozaAZR4OpDNa8IiZQ,47WDyaBzlYK24wY1m_XnsA,4
YVQFzWm0H72mLUh-8gzd5w,GHS1rVjO-RMcRB6WJLpCDQ,3
Um-3UHQVVCtrX1m3chK5Bg,OGFBCNUHJ-182MbnV6NTvQ,5
Dqb34bnL4dzwZvySx--qqQ,7k5F32LULnjplZVQdI4DdQ,3
QqkTSDnhyCXJqe5y8PdT2A,2OgaMsHjo3VbcdQ0imHqkw,4
YE54kKTuqJJPNYWIKIpOEQ,mibbKeg4gbD9O58TCjDWgQ,2
iJc4HHs0uYnDFHqcv62CTw,FzY2g1J5IoMGmUDaw4ppFw,2
GWs9J6lIUqrySTxl6uXO0A,tMYYSWyTppDcF070Hmy-kQ,4
6owWBv_F8Tqti4zmnn2ymA,EbgUkmDxPUa2fr0rc8EFJQ,5
TYj0omarAZbxpVggjkreGw,lVVJMvqu4LXL5rBqjO6eqg,4
4krT9JxgkdxLKo7slwOKkA,QAqm1ubKgPYYqjZKxfi87A,5
iBuWNB9koLWgT0bMPg3eBg,Ia1JlEo7UUyZtmqRe1K1Pw,2
xcW5lXyjxODJQATvB8xN5A,GIfZNMP0oIJCje_Xp0Bgrw,4
6MsHD7EbrjT6COvOeoBeUQ,co5IBdTsoNWCRch-UzmXCg,3
dVYmwFWuFwuV3ay2VK5UbA,xDMUoSI8yb7_FZlMqQGzkA,3
EPa3uxyyGfRMpPX47lKwvQ,mibbKeg4gbD9O58TCjDWgQ,4
u7t0AEo7nJsV3bLGY_ndTQ,a9k9MQrr5KFyMD7_Lnwrhw,4
l7sZTLRUBK0k3xjRTj1CSA,TwjxYf6AgubBV5tNuZZulA,5
kcLuh-ck_Zj07TsodaaNUA,MVIthKWqwkQz0dai7LkVzQ,4
n86B7IkbU20AkxlFX_5aew,Jwwkt9oAKsNF4AuItTIdPw,2
BI4jBJVto2tEQ0NiaR0rNQ,fQt4D34vcJNtEf8Q4zte3w,2
AH3OZj4glpss6xXpOEHF7Q,_eNeiqWPt1MPLFF6DEIJeA,3
nbVhicAu_-rOrXKh7xV2dA,xoA1_vsxC0xD_fPgDZ2mbg,4
4d681x3sCw1Q9ySTyTYXlw,bRntmjztJ4dFDA_LYiEECw,3
91OffSkHKrOu9x76iD7Teg,Hp8k_RpSIWSeJguyaQpfIw,5
QFtcFkrpsPVhx91b8veWtw,aZG9Hp8fdgzq37iuB1QTYg,5
NIJWrUAz7-9IEqwZnGBT9g,BcLFIr4wtd3GQ3fnz15yDQ,5
IamJ-OX89_P-i-xkknwpPA,cDugOhPR40gBk-DYNPYREA,4
C__1BHWTGBNA5s2ZPH289g,B2KSgKekQfeOFHWH7g68Tg,5
B49e2hnBhzp7bwBmCPgdxg,Orgm9nmcClxnAUva4nOKyA,4
ikaBIGV31VZd1ipFBALORw,3FlWR_osNPb8dcqLgHebHw,1
ZvmC522FAwxt8qT1jxqliw,dJUhEAq8SP-0vQ1aVU7vVA,1
